crn,cname,title,semester,credit,status,schedule,begin,end,building,room,capacity,professor,preq,desc,major 
27077,GER 200,ADVANCED CONVERSATION & COMPOSITION,Fall 2017,4.0,Open,MW,1230,1345,DOUG,403,30,BECKER K,GER 152 or placement,This class assumes enough knowledge of the languge for reading somewhat longer fictional and nonfictional texts and viewing German films in the original.  The class is organized around general topics and themes.  Students will write weekly essays in German on select topics.  Class taught in German.,GER
27086,GER 200W,ADVANCED CONVERSATION & COMPOSITION,Fall 2017,4.0,Open,MW,1230,1345,DOUG,403,30,BECKER K,GER 152 or placement,This class assumes enough knowledge of the languge for reading somewhat longer fictional and nonfictional texts and viewing German films in the original.  The class is organized around general topics and themes.  Students will write weekly essays in German on select topics.  Class taught in German.,GER
27163,GER 203,INTRODUCTION TO GERMAN LITERATURE,Fall 2017,4.0,Open,TR,940,1055,HYLAN,305,25,CREECH J,GER 200 or instructor's permission,"Everything you ever wanted to know about German literature but were afraid to ask.  This course looks at German poems, plays and novellas from various historical periods and within the context of several techniques of interpretation.  It is designed to prepare students for sophisticated analysis of literary texts.",GER
27090,GER 203W,INTRODUCTION TO GERMAN LITERATURE,Fall 2017,4.0,Open,TR,940,1055,HYLAN,305,25,CREECH J,GER 200 or instructor's permission,"Everything you ever wanted to know about German literature but were afraid to ask.  This course looks at German poems, plays and novellas from various historical periods and within the context of several techniques of interpretation.  It is designed to prepare students for sophisticated analysis of literary texts.",GER
80703,GER 261,THE PROMISE OF CINEMA: WEIMAR FILM AND FILM THEORY,Fall 2017,4.0,Open,MW,1400,1515,MOREY,504,25,HWANG J,NULL,"The Weimar Republic (1919-33) was a period of great economic and political instability for Germany, as well as immense creativity and experimentation. Some of the most enduring and influential films of Western cinema such as""The Cabinet of Dr. Caligari"" and ""Metropolis"" were created in this environment. At the same time, there was great debate about this emerging medium and its status as art as well as its potential to further social and political change, questions that continue to be explored in film theory and film studies more generally. This course will look at the paths taken, experiments that were ultimately deemed successful as well as those that were less so but nevertheless compelling, in this search to realize film’s artistic and social potential. All readings and films will be in English.",GER
80639,GER 284,HOLLYWOOD BEHIND THE WALL: INTRODUCTION TO EAST GERMAN CINEMA,Fall 2017,4.0,Open,TR,1230,1345,LATT,413,0,CREECH J,NULL,"This course will explore major developments in the East German cinema, including issues such as coming to terms with the fascist past, popular filmmaking and art cinema, cinema as a pedagogical tool, artistic dissent and state censorship, socialist ideologies of gender, and the politics of documentary. Each film will be explored in relation to its socio-historical context, providing students with an overview of East German film and culture.",GER
27105,GER 391,INDEPENDENT STUDY,Fall 2017,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,GER
27120,GER 392,PRACTICUM,Fall 2017,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,GER
27154,GER 393,SENIOR PROJECT,Fall 2017,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,GER
27147,GER 394,INTERNSHIP,Fall 2017,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,GER
80712,GER 461,THE PROMISE OF CINEMA: WEIMAR FILM AND FILM THEORY,Fall 2017,4.0,Open,MW,1400,1515,MOREY,504,25,HWANG J,NULL,"The Weimar Republic (1919-33) was a period of great economic and political instability for Germany, as well as immense creativity and experimentation. Some of the most enduring and influential films of Western cinema such as""The Cabinet of Dr. Caligari"" and ""Metropolis"" were created in this environment. At the same time, there was great debate about this emerging medium and its status as art as well as its potential to further social and political change, questions that continue to be explored in film theory and film studies more generally. This course will look at the paths taken, experiments that were ultimately deemed successful as well as those that were less so but nevertheless compelling, in this search to realize film’s artistic and social potential. All readings and films will be in English.",GER
80642,GER 484,HOLLYWOOD BEHIND THE WALL: INTRODUCTION TO EAST GERMAN CINEMA,Fall 2017,4.0,Open,TR,1230,1345,LATT,413,0,CREECH J,NULL,"This course will explore major developments in the East German cinema, including issues such as coming to terms with the fascist past, popular filmmaking and art cinema, cinema as a pedagogical tool, artistic dissent and state censorship, socialist ideologies of gender, and the politics of documentary. Each film will be explored in relation to its socio-historical context, providing students with an overview of East German film and culture.",GER
27136,GER 491,MASTER'S READING IN GERMAN,Fall 2017,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,GER
27233,GER 492,PRACTICUM,Fall 2017,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,GER
27191,GER 495,MASTER'S RESEARCH IN GERMAN,Fall 2017,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,GER
27200,GER 895,CONT OF MASTER'S ENROLLMENT,Fall 2017,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,GER
27211,GER 899,MASTER'S DISSERTATION,Fall 2017,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,GER
27399,GSW 100,"What does a feminist look like? Feminism, Art, and Activism",Fall 2017,4.0,Open,TR,1230,1345,LATT,540,15,STUBER T,NULL,"The period of second-wave feminism in the United States, spanning from the early 1960s to early 1980s, overlaps with a massive expansion of the technology, scope, and pervasiveness of the mass media. This course provides an introduction to this foundational moment for gender, sexuality, and women’s studies by exploring the different ways activists and artists engaged with the concept of reproduction to challenge prevailing norms. Through close readings of foundational second-wave texts, images, and artworks, we will work through complementary and contradictory ideas addressing reproduction as a source of biological identity, a battleground for civil and economic rights, and a burgeoning mode of visual expression.",GSW
27403,GSW 105,SEX AND POWER,Fall 2017,4.0,Open,M,1400,1640,MOREY,525,25,BAKHMETYEVA T; HOLLOWAY D,NULL,"This course is an introduction to the interdisciplinary scholarship of Gender, Sexuality and Women's studies and will be team taught by Tanya Bakhmetyeva (Lecturer of Gender, Sexuality, and Women's Studies) and David Holloway (Assistant Professor of Japanese). As a survey course, this class is designed to give students from diverse backgrounds and disciplines a basic understanding of debates and perspectives discussed in the field. We will use gender as a critical lens to examine some of the social, cultural, economic, scientific, and political practices that organize our lives. We will explore a multitude of feminist perspectives on the intersections of sex, gender, sexuality, race, ethnicity, class, religion, and other categories of identity. In this course, we will interrogate these categories as socially constructed while acknowledging that these constructions have real effects in subordinating groups, marking bodies, and creating structural, intersectional inequalities.",GSW
27627,GSW 115,INTRODUCTION TO MEDICAL ANTHROPOLOGY,Fall 2017,4.0,Open,MW,1815,1930,GAVET,301,40,METCALF L,NULL,"Exploration of anthropological interpretation, research, and writing on the ways different peoples understand and deal with issues of illness and disease.",GSW
89711,GSW 126,"Witchcraft and Witch Hunts, 1400-1800",Fall 2017,4.0,Open,TR,1105,1220,MEL,221,0,DEVANEY T,NULL,"During the Renaissance and Reformation, many people throughout Europe became convinced that society was threatened by conspiracies of witches. The resulting panics led to the execution of thousands of people, mostly lower-class women. The course delves into intellectual, cultural and social history to explain how and why this happened, with discussion of both broad trends and local factors. As we will see, responses to witchcraft reflected major changes in European society, culture, and politics that lent new meanings to traditional ideas about witches, possession, and malefice and enabled the systematic condemnation of certain groups of people. The ways in which these ideas were mobilized in individual communities and the reasons for doing so varied widely, however, and we will therefore closely examine several specific examples of witch hunts in order to better understand why they were appealing to so many, why they flourished for a time, and why they ultimately faded.",GSW
81123,GSW 155,INTRODUCTION TO AFRICAN-AMERICAN LITERATURE,Fall 2017,4.0,Open,TR,940,1055,LCHAS,121,0,TUCKER J,NULL,"This course surveys African-American literature of a variety of genres—poetry, drama, autobiography, fiction, and non-fiction—with a focus on the 18th and 19th Centuries.  The course interprets this tradition not only as the production of American writers of African descent, but also as a set works that display formal characteristics associated with black cultural traditions.  Discussion topics include the meanings of race, the construction of black identity, and literature as historical document.   Special attention will be paid to approaching literary texts from a variety of critical perspectives.  Featured writers include Phillis Wheatley, William Wells Brown, Frederick Douglass, Harriet W. Wilson, Charles W. Chesnutt, W.E.B. DuBois, Paul Laurence Dunbar, and more.  Course requirements include two formal writing assignments, bi-weekly reading responses, and class participation.",GSW
86427,GSW 161,Women in Judaism,Fall 2017,4.0,Open,TR,1400,1515,B&L,270,35,HALL J,NULL,"In this course we will examine approaches to the body and gender as described and manifested in Jewish texts, rituals, and communal practice from the biblical period to the present. We will look at interpretations of the body, and its effect on the status of women in particular, in the Bible and Talmud, paying close attention to the historical and cultural contexts of these interpretations. There will be a strong focus on modern reevaluations of gender and the body and how such revaluations have transformed what it means to be “Jewish.” Topics include rites of passage, images of women in the Bible, feminist theology, as well as theories and depictions of the “Jewish body.”",GSW
89725,GSW 188,"Wives. Witches, and Wenches: Women in American History",Fall 2017,4.0,Open,MW,1025,1140,HYLAN,105,30,THEOBALD B,NULL,"This course surveys American history through the words and work of women.  Well-known historical events and developments--including but not limited to the Revolutionary War, the abolition of slavery, the Great Depression, and the protest movements of the 1960s—look different when considered from the perspective of women.  The course will further examine how social categories such as race, class, sexuality, and religion have shaped women’s historical experiences.  Broad in chronological scope, this course is not intended to be comprehensive.  Rather, we will utilize primary and secondary sources to delve into important historical moments and to explore questions about the practice and politics of studying women’s history.",GSW
27412,GSW 189,SEXUALITY IN WORLD RELIGION,Fall 2017,4.0,Open,TR,1525,1640,CHAPL,200,25,YARBROUGH D,NULL,"The study of issues surrounding human sexuality as it has been treated in world religions. Issues, such as homosexuality, transgender/transsexual, marriage, family, sexual ethics, gender in world religions will be covered. Also, the role of Eros in mystical traditions of various world religions (Sufi, Christian Mysticism, Hinduism) will be examined in those instances where the erotic and the spiritual have been manifested together. Classroom discussion about what is the connection between sexuality and spirituality and how have religious traditions dealt with that connection? College hook-up culture is also examined in light of the study of spirituality and sexuality.",GSW
27616,GSW 193,MIDDLE EASTERN DANCE:ORIENTALE,Fall 2017,2.0,Open,TR,1830,1945,SPURR,DANCE,25,SCOTT K,NULL,"Improve strength, flexibility and self-awareness of the body. Includes meditative movement, dance technique, improvisation and rhythm identification through music and drumming. Dance forms such as Egyptian, Turkish, and American Tribal will be taught. Traditional costuming will be addressed. History, art, and culture from these countries will be explored and experienced. Discourse and research topics will explore issues of gender, body image, historical perspectives and Orientalism.",GSW
82506,GSW 220,BODY POLITICS: NEGOTIATING PUBLIC AND PRIVATE DISCOURSES OF THE BODY IN JAPANESE CULTURE,Fall 2017,4.0,Open,MW,1025,1140,LCHAS,143,18,HOLLOWAY D,NULL,"This reading intensive course is centered on public and private discourses of the body in contemporary Japan. Topics will include, but are not limited to: gender and sexuality, reproductive rights and motherhood, body image and beauty standards, youth and old age, masculinity and femininity, and health and disease. Through the conduit of journal articles, films, autobiographical essays, fiction, manga, and scholarly critiques, this course will expose students to a variety of rhetorical strategies and popular mediums concerning the body in Japan. In addition, this course will enrich students’ understanding of issues facing contemporary Japan and the ways in which we read and write about the body.",GSW
83007,GSW 226,History of Friendship,Fall 2017,4.0,Open,MW,900,1015,RRLIB,456,18,SLAUGHTER T,NULL,"The course is an exploration of the history of friendship focusing on the 19th century and the United States. We will consider friendships between women, between men, and cross-gender friendships; we will also discuss love letters and letters of courtship. To the extent possible, we will look at friendships among children in the years between 1820 and 1870, and between children and adults. We will read and discuss several famous friendships from that era--e. g., Thomas Jefferson and John Adams, the poet Emily Dickinson and her childhood friend and ultimately sister-in-law Susan Dickinson--and use the family correspondence from the Seward Family Archive digital humanities project as our core primary-source evidence for arriving at a historically and culturally situated definition of friendship and the nature of epistolary relationships.",GSW
27601,GSW 234,THE BLACK BODY,Fall 2017,4.0,Open,MW,1230,1345,LCHAS,161,25,MARINER K,NULL,"In Black Skins, White Masks, Frantz Fanon wrote, “O my body, make of me always a man who questions!” In the United States, popular cultural understandings of race have often located blackness within the body: in DNA, in blood, in skin, in hair texture, in facial features. How does race get mapped onto the body? In this interdisciplinary course on race and embodiment, students will encounter texts and writing assignments prompting them to think critically about how black bodies ‘matter’ in the contemporary U.S. Course materials and assignments will encourage students to explore how blackness intersects with other social categories such as gender and class at the site of the body, while exploring how these categories are socially constructed and can and should be troubled, blurred, and contested in the practice of social life. The dual themes of intersectionality and visuality will act as a frame for our explorations.",GSW
81954,GSW 244,MUTILATED BODIES: FROM TRADITIONS TO CUTTING-EDGE TECHNOLOGIES,Fall 2017,4.0,Open,MW,1230,1345,LATT,441,15,KEMEDJIO C,NULL,"Female genital cutting encounters vaginal cosmetic surgeries at the intersection of poverty and wealth, race and class, barbaric practices and the pleasure principle. Bodies of poor, African, and mostly black women and children embody a fateful condition that can be redeemed by technologies of progress and humanitarian discourses. This course invites students to challenge assumptions related to agency, race, class, the representation of the body, and the fragmented transnational sisterhood. The discussion expands to bodies caught in domestic violence, rape, lynching, and skin whitening. Readings and films: Alice Walker's ""Warrior's Marks"" and ""Possessing the Secret of Joy""; ""Manya Mabika""; ""Fantacola""; ""Sarabah""; ""Women with Open Eyes""; ""Black Sisters, Speak Up""; ""The Suns of Independence""; ""Desert Flower""; and Maryse Condé's ""Who Slashed Célanire Throat?""",GSW
81158,GSW 249,GENDER AND LANGUAGE,Fall 2017,4.0,Open,TR,940,1055,MOREY,501,0,BLEICH D,NULL,"In the 1970's the matter of whether gendered discourse exists, and if so what it is, was posed by several researchers. Each of these researchers described how language uses are political, and they insisted that the discussions of gender and language acknowledge the political values that affect the uses of language. Although there is no established ""theory"" of language and gender, several sources in modern and contemporary literature and popular culture have portrayed situations in which it is possible to relate language uses to political manifestations of gender. A most effective recent text in this regard is the current Showtime series, ""Masters of Sex."" The reading list has three kinds of texts: (1) The early language studies by Lakoff, Spender, and Tannen; the discussion of the Thomas hearing by Lakoff and by Morrison; the language of law, using essays by Susan Estrich and Patricia Williams; (2) novels that highlight the political valences of language use; and (3) contemporary TV series and films.",GSW
80959,GSW 254,THE MONSTROUS FEMININE IN THE MIDDLE AGES,Fall 2017,4.0,Open,MW,1525,1640,RRLIB,416,0,HIGLEY S,NULL,"Eve let the Devil through the door, and her punishment was terrible pain in childbirth: for the vagina is a crossroad between the external and the internal. Todd Akin’s now infamous remark about female physiology reveals a misconception about conception that goes back to the Middle Ages exposing the patristic need to control female reproduction. This course examines medieval and later texts where the feminine and the monstrous intersect: the female body is porous, secretive, associated with the abject, the messy, and all the more horrifying when it’s not constrained socially and politically. We'll look at the “monstrous feminine” in the evil mother, the temptress, the hag, the witch, the fairy and the shapeshifter in Eve, Medea and Melusine; the vetula, the “loathly lady”; Sheela na Gig, Malleus Maleficarum, De Secretis mulierum, “Duessa” and “Error” in Spenser’s Faerie Queene, “Sin” in Milton’s Paradise Lost, films about monstrous mothers, and articles from Cohen, Kristeva, Miller, Urban and Creed.",GSW
27481,GSW 266,PSYCHOLOGY OF GENDER,Fall 2017,4.0,Open,TR,1400,1515,MEL,203,120,ESTRADA M,NULL,"Exploration of the ways males and females differ in interaction, theories of development of sex differences, consequences for social change.",GSW
83264,GSW 284,"ORALITY, LANGUAGE & LITERACY",Fall 2017,4.0,Open,TR,1230,1345,MOREY,303,0,BLEICH D,NULL,"We consider issues raised in Walter Ong's '82 study, ""Orality & Literacy: The Technologizing of the Word."" His account related the growth of writing & print to the development of science & modern rational thought, exploring possible changes in collective consciousness as a result of the shift of media emphasis. We'll examine classical sources, incl Plato's suspicion of the power of oral poetry, & consider levels of literacy achieved in ancient society; we'll look at European medieval traditions. Discussions on the roles language & literature played in the lives of non-literate people as contrasted with literate. Study of the modern & contemporary periods focuses on practices as conversation, becoming literate, collection of oral accounts & their uses, uses of ethnographic writing, & different approaches to speech, writing, & language in African American & white communities. Key aim of the course is to show the politics, mutual dependency, & reciprocity of oral/literate uses of language in literary/nonliterary",GSW
78911,GSW 351,TOPICS IN CONTEMPORARY ART AND CRITICISM: ANDY WARHOL,Fall 2017,4.0,Open,R,1400,1640,MOREY,524,20,CRIMP D,NULL,"As the most famous artist of the second half of the twenthieth century, Warhol has been the subject of a growing literature that expands upon art history and criticism to encompass queer theory and cultural studies.  But the most important shift in Warhols reception has been brought about by the restoration and return to circulation of his prolific film output from the years 1963-69.  The films will be the main focus of this course, but we will also consider Warhols early work as a fashion illustrator, his entrepreneurship at the Factory, his voracious collecting, and, of course, his paintings.  We will read Warhols writings, including A a Novel.  The Philosophy of Andy Warhol, and Popism; and we will examine new approaches to Warhol and ask how they illuminate not only the art but also such issues as consumption, publicity, visibility, celebrity, sexuality, identity, and selfhood.",GSW
27519,GSW 391,INDEPENDENT STUDY,Fall 2017,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,GSW
27522,GSW 392,PRACTICUM IN WOMEN'S STUDIES,Fall 2017,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,GSW
27535,GSW 393,SENIOR PROJECT,Fall 2017,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,GSW
27541,GSW 393H,HONORS-INDEPENDENT RESEARCH,Fall 2017,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,GSW
27365,GSW 393W,SENIOR PROJECT,Fall 2017,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,GSW
27380,GSW 394,INTERNSHIP,Fall 2017,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,GSW
27553,GSW 395,INDEPENDENT RESEARCH,Fall 2017,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,GSW
27588,GSW 396,SEMINAR IN WOMEN'S STUDIES,Fall 2017,4.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,GSW
27564,GSW 397,INDEPENDENT HONORS THESIS,Fall 2017,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,GSW
83015,GSW 426,History of Friendship,Fall 2017,4.0,Open,MW,900,1015,RRLIB,456,18,SLAUGHTER T,NULL,"The course is an exploration of the history of friendship focusing on the 19th century and the United States. We will consider friendships between women, between men, and cross-gender friendships; we will also discuss love letters and letters of courtship. To the extent possible, we will look at friendships among children in the years between 1820 and 1870, and between children and adults. We will read and discuss several famous friendships from that era--e. g., Thomas Jefferson and John Adams, the poet Emily Dickinson and her childhood friend and ultimately sister-in-law Susan Dickinson--and use the family correspondence from the Seward Family Archive digital humanities project as our core primary-source evidence for arriving at a historically and culturally situated definition of friendship and the nature of epistolary relationships.",GSW
81963,GSW 444,MUTILATED BODIES: FROM TRADITIONS TO CUTTING-EDGE TECHNOLOGIES,Fall 2017,4.0,Open,MW,1230,1345,LATT,441,15,KEMEDJIO C,NULL,"Female genital cutting encounters vaginal cosmetic surgeries at the intersection of poverty and wealth, race and class, barbaric practices and the pleasure principle. Bodies of poor, African, and mostly black women and children embody a fateful condition that can be redeemed by technologies of progress and humanitarian discourses. This course invites students to challenge assumptions related to agency, race, class, the representation of the body, and the fragmented transnational sisterhood. The discussion expands to bodies caught in domestic violence, rape, lynching, and skin whitening. Readings and films: Alice Walker's ""Warrior's Marks"" and ""Possessing the Secret of Joy""; ""Manya Mabika""; ""Fantacola""; ""Sarabah""; ""Women with Open Eyes""; ""Black Sisters, Speak Up""; ""The Suns of Independence""; ""Desert Flower""; and Maryse Condé's ""Who Slashed Célanire Throat?""",GSW
81160,GSW 449,GENDER AND LANGUAGE,Fall 2017,4.0,Open,TR,940,1055,MOREY,501,0,BLEICH D,NULL,"In the 1970's the matter of whether gendered discourse exists, and if so what it is, was posed by several researchers. Each of these researchers described how language uses are political, and they insisted that the discussions of gender and language acknowledge the political values that affect the uses of language. Although there is no established ""theory"" of language and gender, several sources in modern and contemporary literature and popular culture have portrayed situations in which it is possible to relate language uses to political manifestations of gender. A most effective recent text in this regard is the current Showtime series, ""Masters of Sex."" The reading list has three kinds of texts: (1) The early language studies by Lakoff, Spender, and Tannen; the discussion of the Thomas hearing by Lakoff and by Morrison; the language of law, using essays by Susan Estrich and Patricia Williams; (2) novels that highlight the political valences of language use; and (3) contemporary TV series and films.",GSW
80962,GSW 454,THE MONSTROUS FEMININE IN THE MIDDLE AGES,Fall 2017,4.0,Open,MW,1525,1640,RRLIB,416,0,HIGLEY S,NULL,"Eve let the Devil through the door, and her punishment was terrible pain in childbirth: for the vagina is a crossroad between the external and the internal. Todd Akin’s now infamous remark about female physiology reveals a misconception about conception that goes back to the Middle Ages exposing the patristic need to control female reproduction. This course examines medieval and later texts where the feminine and the monstrous intersect: the female body is porous, secretive, associated with the abject, the messy, and all the more horrifying when it’s not constrained socially and politically. We'll look at the “monstrous feminine” in the evil mother, the temptress, the hag, the witch, the fairy and the shapeshifter in Eve, Medea and Melusine; the vetula, the “loathly lady”; Sheela na Gig, Malleus Maleficarum, De Secretis mulierum, “Duessa” and “Error” in Spenser’s Faerie Queene, “Sin” in Milton’s Paradise Lost, films about monstrous mothers, and articles from Cohen, Kristeva, Miller, Urban and Creed.",GSW
83270,GSW 484,"ORALITY, LANGUAGE & LITERACY",Fall 2017,4.0,Open,TR,1230,1345,MOREY,303,0,BLEICH D,NULL,"We consider issues raised in Walter Ong's '82 study, ""Orality & Literacy: The Technologizing of the Word."" His account related the growth of writing & print to the development of science & modern rational thought, exploring possible changes in collective consciousness as a result of the shift of media emphasis. We'll examine classical sources, incl Plato's suspicion of the power of oral poetry, & consider levels of literacy achieved in ancient society; we'll look at European medieval traditions. Discussions on the roles language & literature played in the lives of non-literate people as contrasted with literate. Study of the modern & contemporary periods focuses on practices as conversation, becoming literate, collection of oral accounts & their uses, uses of ethnographic writing, & different approaches to speech, writing, & language in African American & white communities. Key aim of the course is to show the politics, mutual dependency, & reciprocity of oral/literate uses of language in literary/nonliterary",GSW
27669,HEB 101,ELEMENTARY HEBREW I,Fall 2017,4.0,Open,MWF,1400,1450,LATT,413,20,ANDREATTA M,NULL,"Introduction to the structure of standard modern Hebrew. This class is intended for students with no previous instruction in the language or for those who have had some unsystematic exposure to it. Practice in reading, writing, basic use and grammar. In addition to texts, relevant cultural materials are provided through the use of video and technology based materials.",HEB
27674,HEB 103,INTERMEDIATE HEBREW I,Fall 2017,4.0,Open,MW,1525,1640,MEL,224,20,ANDREATTA M,HEB 102,"Direct continuation of Hebrew 102 with emphasis on enhancing reading comprehension and writing and speaking skills in standard modern Hebrew. Students enrolling are expected to have a good understanding of basic Hebrew grammar structures, including familiarity with common verb forms. In addition to texts, relevant cultural materials are provided through the use of video and technology based materials.",HEB
27652,HEB 204,HEBREW THROUGH MEDIA AND LIT,Fall 2017,4.0,Open,TR,1230,1345,RRLIB,442,0,ANDREATTA M,NULL,"Designed to develop advanced reading and conversational skills using various materials including Israeli newspapers, Hebrew movies and songs, and texts from modern Hebrew literature (fiction and poetry). Writing skills are enhanced through a series of related home-assignments. Review of Hebrew verbal system and syntactical structures and enrichment of vocabulary are also among the objectives of this course.",HEB
27683,HEB 390,SUPERVISED TEACHING,Fall 2017,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,HEB
27695,HEB 391,INDEPENDENT STUDY,Fall 2017,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,HEB
27704,HEB 393,SENIOR PROJECT,Fall 2017,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,HEB
80202,HIS 106,"Witchcraft and Witch Hunts, 1400-1800",Fall 2017,4.0,Open,TR,1105,1220,MEL,221,0,DEVANEY T,NULL,"During the Renaissance and Reformation, many people throughout Europe became convinced that society was threatened by conspiracies of witches. The resulting panics led to the execution of thousands of people, mostly lower-class women. The course delves into intellectual, cultural and social history to explain how and why this happened, with discussion of both broad trends and local factors. As we will see, responses to witchcraft reflected major changes in European society, culture, and politics that lent new meanings to traditional ideas about witches, possession, and malefice and enabled the systematic condemnation of certain groups of people. The ways in which these ideas were mobilized in individual communities and the reasons for doing so varied widely, however, and we will therefore closely examine several specific examples of witch hunts in order to better understand why they were appealing to so many, why they flourished for a time, and why they ultimately faded.",HIS
79210,HIS 107,THE CITY: CONTESTED SPACES,Fall 2017,4.0,Open,TR,1525,1640,GAVET,202,0,CHRISTENSEN P; SMOLLER L; SEARLE L,NULL,"What does it mean to live in a city?  Can you reshape people’s lives by redesigning city spaces?  How do city dwellers, architects, politicians, and others interact with and appropriate their own urban past?  This interdisciplinary course will introduce students to different ways of looking at cities, framing them as the contested products of a range of human actions.  Through an in-depth examination of four complex urban environments – Chicago, Istanbul, Delhi, and Rome – we will learn about the interplay between space, aesthetics, time, memory, and power.  Weekly lectures by an anthropologist, an architect, and a historian will complement discussions of film, historical documents, fiction, and relevant case studies.  In addition to writing four short papers, students will hone their analytical skills by observing urban life and form with a series of field studies in the city of Rochester.",HIS
27732,HIS 110,The Making of Modern Africa,Fall 2017,4.0,Open,MW,1230,1345,LCHAS,143,0,MANDALA E,NULL,"This course uses film, novel, and historical studies to examine the following themes in the making of modern Africa: the forging of new national identities, creation of wage laborers, and the restructuring of agricultural work, gender, and social age. Students will also explore how African women and men, from their homes and workplaces, and as part of nationalist or national liberation movements during and after the Cold War, have sought to redefine their place in the global economy against the backdrop of new opportunities and challenges presented by the HIV/AIDS pandemic, hunger, international debt, and engagement with China.",HIS
84376,HIS 116,THE ARCHAEOLOGY OF HOME,Fall 2017,4.0,Open,TR,1400,1515,DEWEY,4162,20,BAUTISTA S,NULL,"Why is there no place like home? What makes home such a special place? Why did the human home evolve? Homes evoke powerful emotions about place and also highlight the dynamic and complex nature of people, their relationships to each other, and the broader society they live in. Archaeologists, therefore, must study the material culture found in and around domestic dwellings in order to identify any reoccurring patterns of those materials to reconstruct their household practices and social relations. This course will focus on the ways that material traces from the past shed light on the diversity of domestic life, which includes household organization; economic strategies; diet and status of families; rituals, and identity. To this end, we will read case studies from household archaeology about all types of homes (mobile shelters to sedentary palaces), but also review key anthropological texts about place-making.",HIS
83830,HIS 121,Roman World,Fall 2017,4.0,Open,TR,1525,1640,GRGEN,108,45,COLANTONI E,NULL,"An examination of the history of Rome. Over the course of a few hundred years, Rome grew from a small village into the capital city of one of the world’s greatest empires.  How did a small town in central Italy succeed in imposing its government and cultural values throughout the Mediterranean world and beyond?  And why did the Roman political and cultural system ultimately fail?  Why do ancient Roman values and accomplishments still resonate with us so much today?  Throughout this class, these are some of the questions we will attempt to answer.",HIS
79177,HIS 127,FOUNDATAIONS OF MED FRANCE,Fall 2017,4.0,Open,TR,940,1055,HYLAN,105,0,KAEUPER R,NULL,"This course provides an introduction to the study of history through an investigation of ""the long twelfth century"" in France, using both primary and secondary source materials, discussion, analytic reading and good practice of the writing of history.",HIS
80217,HIS 128,Postwar Europe,Fall 2017,4.0,Open,TR,940,1055,HYLAN,102,0,FLEISCHMAN T,NULL,"Until the fall of the Berlin Wall in 1989, the past, present, and future of postwar Europe appeared permanently divided, dominated by an inevitable ideological clash. Collapse of the Iron Curtain, however, required a dramatic re-examination, as the once immutable Cold War now appeared more as a post-war parenthesis. This course examines Europe since Zero Hour 1945 as a singular space—one dominated by superpowers, riven by cultural and economic competition, yet also struggling with its past and reimagining its future.",HIS
28619,HIS 134,RUSSIA NOW (4.0 CREDITS),Fall 2017,4.0,Open,MW,1525,1640,LATT,401,30,MASLENNIKOV N,NULL,"Students will follow current events in Russia through the internet, newspapers, magazines, and other sources (including satellite broadcasts when available). Along with a general attention to current events, each student will follow a particular area of interest (e.g. national identity, the market economy, politics, health issues, crime, culture, foreign policy) throughout the term, do background work on this topic and write it up towards the end of the term. Students who read Russian will be encouraged to use available sources in that language. This course is designed to (1) familiarize students with the most important issues facing Russia today and the historical/political/cultural context in which to place them; (2) to acquaint students with a variety of resources from the US, Russia, and a number of other countries and the different perspectives these sources may give on one and the same issue. Students write two short essays and one longer research paper.",HIS
