crn,cname,title,semester,credit,status,schedule,begin,end,building,room,capacity,professor,preq,desc,major 
11988,AST 106,COSMIC ORIGINS OF LIFE - REC,Fall 2019,REC,Open,T,1525,1640,MEL,224,30,DOUGLASS K,NULL,NULL,AST
11997,AST 106,COSMIC ORIGINS OF LIFE - REC,Fall 2019,REC,Open,R,1650,1805,WILMT,116,30,DOUGLASS K,NULL,NULL,AST
12009,AST 106,COSMIC ORIGINS OF LIFE - REC,Fall 2019,REC,Open,W,1525,1640,B&L,269,30,DOUGLASS K,NULL,NULL,AST
12014,AST 111,THE SOLAR SYSTEM & ITS ORIGIN,Fall 2019,4.0,Open,TR,1105,1220,DEWEY,2110E,0,DOUGLASS K,"MTH 161 or MTH 171 (MTH 161 or 171 may be taken concurrently), or instructor permission.","A study of the the structure and composition of the individual planets and smaller solar-system bodies, the orbital dynamics and overall structure of the Solar system and its contents, and the formation of planetary systems like ours. Designed for freshmen who intend to major in science or engineering, the course involves the use of ideas learned in mathematics and physics courses taken concurrently or in high school, such as single-variable calculus, Newton's laws of motion and gravity, and the ideal-gas law. The course also includes a night-time observing project taking CCD images of planets and their satellites using the Mees Observatory 24-inch telescope.Typical textbook: ""Fundamental Planetary Science: Physics, Chemistry and Habitability"" by Jack J. Lissauer & Imke de Pater",AST
12023,AST 111,SOLAR SYSTEM - WORKSHOP,Fall 2019,LAB,Open,F,1400,1640,B&L,203H,18,DOUGLASS K,NULL,NULL,AST
12037,AST 111,SOLAR SYSTEM - WORKSHOP,Fall 2019,LAB,Open,R,1815,2055,B&L,203H,18,DOUGLASS K,NULL,NULL,AST
90054,AST 232W,THE MILKY WAY GALAXY,Fall 2019,4.0,Open,TR,1105,1220,B&L,270,0,FRANK A,"PHY 143 or 123, AST 111 or 143, and MTH 171-174 or 161-165 and MTH 281 (MTH 281 may be taken concurrently); PHY 235 helpful.","Class focuses on our home galaxy and all that's in it. After a review of some aspects of fundamental astrophysics, students learn about the Interstellar Medium (ISM) and its life cycle, the role of stars and stellar evolution in determining the characteristics of the ISM, star formation, stellar death, supernova, planetary nebulae, galactic structure, galactic kinematics, spiral wave theory, and the galactic center. This course may be used towards satisfying the upper level writing requirement.",AST
90036,AST 233,ASTRODYNAMICS,Fall 2019,4.0,Open,TR,1230,1345,B&L,203H,25,QUILLEN A,"PHY 113 & 114 or PHY 121 & 122 & 123 or PHY 141 & 142 & 143, plus MTH 163 or 165",Survey of the dynamics of planetary systems and galaxies,AST
12060,AST 391,INDEPENDENT STUDY,Fall 2019,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,Normally open to seniors concentrating in physics and astronomy. Independent study project under the direction of a faculty member of the Department of Physics and Astronomy.,AST
12106,AST 395,INDEPENDENT RESEARCH,Fall 2019,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,Instructors permission.,Completion of an independent research project under the direction of a faculty member.,AST
12135,AST 554,COSMOLOGY,Fall 2019,4.0,Open,TR,1230,1345,LCHAS,182,0,FRANK A,None.,"Introduction to cosmology, covering the following broad topics: Introduction to the universe, introduction to general relativity, cosmological models and the Fridemann-Walker universe, thermodynamics of the early universe, particle physics of the early universe, and the formation of large-scale structure (same as PHY 554).",AST
12141,AST 591,PHD READINGS IN ASTROPHYSICS,Fall 2019,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,Instructors permisson,"Special study or work, arranged individually.",AST
12153,AST 595,PHD RESEARCH IN ASTROPHYSICS,Fall 2019,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,Instructor's permission,Special topics in Astronomy and Astrophysics.,AST
12202,AST 595A,PHD RESEARCH IN ABSENTIA,Fall 2019,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,Instructor's permission,Special topics in astronomy or astrophysics,AST
12217,AST 985,LEAVE OF ABSENCE,Fall 2019,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,AST
12226,AST 995,CONT OF DOCTORAL ENROLLMENT,Fall 2019,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,AST
12234,AST 997,DOCTORAL DISSERTATION,Fall 2019,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,AST
12243,AST 999,DOCTORAL DISSERTATION,Fall 2019,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,AST
87315,ATH 112,INTRO PREHISTORC ARCHAEOLOGY,Fall 2019,4.0,Open,TR,1230,1345,LCHAS,163,0,BAUTISTA S,NULL,"How did we get here? And, how do we know what we know about the past? This course is a general introduction to archaeology and world prehistory, with emphases on the methods, theories, and ethical issues of archaeological research. To this end, this course will provide students with an overview of the various theoretical and methodological approaches that have been used to study artifacts and archaeological sites and make inferences about the past. In addition, we will focus on how archaeological finds are used to understand the history of human evolution, agriculture, urbanism, religion and complex societies in many areas of the world.",ATH
12280,BCS 110,NEURAL FOUNDATIONS OF BEHAVIOR,Fall 2019,4.0,Open,TR,940,1055,HUTCH,141,0,DAVIS K,None,"Introduces the structure and organization of the brain, and its role in perception, movement, thinking, and other behavior. Topics include the brain as a special kind of computer, localization of function, effects of brain damage and disorders, differences between human and animal brains, sex differences, perception and control of movement, sleep, regulation of body states and emotions, and development and aging.",BCS
12299,BCS 110,NEURAL FOUND OF BEHAV - REC,Fall 2019,REC,Open,M,1525,1640,GAVET,301,48,DAVIS K,NULL,NULL,BCS
12300,BCS 110,NEURAL FOUND OF BEHAV - REC,Fall 2019,REC,Open,F,1400,1515,MEL,221,75,DAVIS K,NULL,NULL,BCS
12311,BCS 110,NEURAL FOUND OF BEHAV - REC,Fall 2019,REC,Open,M,1650,1805,GAVET,301,48,DAVIS K,NULL,NULL,BCS
12325,BCS 110,NEURAL FOUND OF BEHAV - REC,Fall 2019,REC,Open,R,1650,1805,CSB,209,75,DAVIS K,NULL,NULL,BCS
12333,BCS 111,FOUNDATIONS OF COGNITIVE SCIENCE,Fall 2019,4.0,Open,MW,1525,1640,HUTCH,141,0,YANG C,None,"Introduces the organization of mental processes underlying cognition and behavior. Topics include perception, language, learning, memory, and intelligence. This course integrates knowledge of cognition generated from the field of cognitive psychology with findings from artificial intelligence and cognitive neuroscience.",BCS
12344,BCS 151,PERCEPTION & ACTION,Fall 2019,4.0,Open,TR,1105,1220,DEWEY,1101,0,TADIN D,BCS 110 or BCS 111,"Explores how the biology of our senses shapes perceptual experiences of reality. Emphasizes sense of sight primarily and hearing secondarily. An important theme is that our sensory systems play a crucial role in the execution of coordinated movements of our bodies, as we navigate in, and interact with, the environment.",BCS
12357,BCS 152,LANGUAGE & PSYCHOLINGUISTICS,Fall 2019,4.0,Open,MW,1230,1345,STRNG,LOWER,0,YANG C,BCS 110 or BCS 111 or LIN 110,"Overviews the nature and processing of human languages, including comparisons between language and animal communication systems, the biological bases of human language, and the cognitive mechanisms used in producing, understanding, and learning language.",BCS
90798,BCS 163,COGNITION & WRITING,Fall 2019,4.0,Open,TR,1400,1515,HYLAN,303,15,GEGG-HARRISON,Completion of the Primary Writing Requirement,"What goes on in writers’ minds when they write and in readers’ minds when they read? Can learning about what goes on in both writers’ and readers’ minds help writers make their writing more effective? In this course we will delve into the cognitive processes underlying writing and reading: how writers generate ideas, translate those ideas into words and sentences, organize those sentences into arguments, and do all of this while managing things like spelling and typing, and how readers actually interpret the message being conveyed by a piece of writing. We’ll also explore the extent to which research in cognitive science can inform what we do as writers by experimenting on ourselves with research-grounded strategies. Students will read and take responsibility for presenting work from cognitive scientists and composition theorists, and will work towards a final project in which they explore existing research on a topic of their choosing and propose either further research or applications of that research.",BCS
88914,BCS 204,LAB IN COGNITIVE NEUROSCIENCE,Fall 2019,4.0,Open,TR,1230,1345,MEL,219,18,YANG C,STT 212 and BCS 153,"Introduces methods used in cognitive neuroscience, a field that examines cognitive phenomena in terms of their underpinnings in the brain. Covers brain imaging approaches to studying cognition. Provides hands-on knowledge for functional magnetic resonance imaging (fMRI) and electroencephalography (EEG) experiment design and data analysis.",BCS
12379,BCS 205,LAB IN DEVELOPMENT & LEARNING,Fall 2019,4.0,Open,TR,1400,1515,MEL,269,20,SHAY E,"STT 212, and BCS 172 or one of the BCS core courses (BCS 151, BCS 152, or BCS 153)","Introduces behavioral methods used to study the development of perception, cognition, and language, and provides hands-on experience in the testing of human infants and children. Includes two research projects and a final powerpoint presentation.",BCS
12382,BCS 206,UGRAD RESEARCH IN COG SCI,Fall 2019,4.0,Open,MW,900,1015,MEL,301B,15,HAEFNER R,"Computer programming experience or coursework, STT 212, and at least two of the following: BCS 110, BCS 111, BCS 151, BCS 152, BCS 153","Students will gain experience with research methods in cognitive science by performing a project that involves replicating an important finding in the field. Students will work collaboratively in small groups, and will gain extensive hands-on experience with critical analysis of scientific literature, experimental design, programming of stimuli and behavioral tasks, data collection, statistical analysis, oral presentation, and writing of research manuscripts. Students who enroll must also enroll in BCS 207 in the following semester. The course is aimed at rising juniors who are declared BCS majors and rising sophomores who fully intend to declare a BCS major. APPLICATION REQUIRED: Application and instructions are available at http://www2.bcs.rochester.edu/courses/206.html and must be submitted by 3/24/19.",BCS
87293,BCS 229,COMPUTER MODELS OF HUMAN PERCEPTION & COGNITION,Fall 2019,4.0,Open,MW,1650,1805,DEWEY,2110E,0,JACOBS R,"MTH 161 and MTH 162 (or equivalents), and computer programming experience","How can computer models help us understand how people perceive and reason about their environments? This course addresses this question, with emphasis placed on how people use probabilistic reasoning in order to represent and manage ambiguity and uncertainty for the purpose of making intelligent decisions. The course is relevant to students with interests in computational studies of human perception and cognition, and to students with interests in artificial intelligence. Homework assignments will require students to write computer programs using either the Matlab, R, or Python programming languages.",BCS
12404,BCS 232,Introduction to Artificial Intelligence,Fall 2019,4.0,Open,TR,1525,1640,WEGMN,1400,40,FERGUSON G,Prerequisites: MTH 150 and CSC 172. CSC 173 STRONGLY recommended.,"Introduces fundamental principles and techniques from Artificial Intelligence, including heuristic search, automated reasoning, handling uncertainty, and machine learning, to prepare students for advanced AI courses.  If the course is closed, DO NOT email the professor. Fill out this form to be added to the waitlist: https://goo.gl/forms/IyFoIfjrtISvJls62. Additional places, if any, will become available automatically for online registration.",BCS
12410,BCS 233,Statistical Speech & Language Processing,Fall 2019,4.0,Open,TR,1105,1220,GAVET,312,43,GILDEA D,CSC 172 and CSC 242,"An introduction to statistical natural language processing and automatic speech recognition techniques.  This course presents the theory and practice behind the recently developed language processing technologies that enable applications such as speech-driven dictation systems, document search engines (e.g., finding web pages) and automatic machine translation. Students taking this course at the 400 level will be required to complete additional readings and/or assignments.  If the course is closed, DO NOT email the professor. Fill out this form to be added to the waitlist: https://goo.gl/forms/IyFoIfjrtISvJls62. Additional places, if any, will become available automatically for online registration.",BCS
12428,BCS 240,BASIC NEUROBIOLOGY,Fall 2019,4.0,Open,MWF,1025,1115,STRNG,LOWER,0,DAVIS K,BIO 110/112,"Explores fundamental concepts of neural organization and function. Covers gross and cellular neuroanatomy, neuronal cell biology, the electrophysiology of neurons and synapses, neurochemistry, spinal circuitry, sensory and motor systems, and higher functions including learning and memory. Neuroscience majors must also register for a lab section.",BCS
12432,BCS 240,BASIC NEUROBIOLOGY - REC,Fall 2019,REC,Open,F,1400,1515,GAVET,310,48,DAVIS K,NULL,NULL,BCS
12449,BCS 240,BASIC NEUROBIOLOGY - REC,Fall 2019,REC,Open,T,1400,1515,HYLAN,201,50,DAVIS K,NULL,NULL,BCS
88062,BCS 240,BASIC NEUROBIOLOGY - REC,Fall 2019,REC,Open,R,1650,1805,GRGEN,108,0,DAVIS K,NULL,NULL,BCS
12455,BCS 240P,BASIC NEUROBIOLOGY LAB,Fall 2019,1.0,Open,M,1400,1640,MEL,111,15,MILLER R,"BIO 110/112 AND BIO 111/113. Concurrent enrollment in BCS 240 (NSC 201), or permission of instructor.",THIS LABORATORY IS FOR NEUROSCIENCE MAJORS ONLY. Students should register during online registration; do not wait until the semester begins. Contact the Undergraduate Coordinator at madelma2@ur.rochester.edu if you have scheduling issues or need to be added to the waiting list.,BCS
12461,BCS 240P,BASIC NEUROBIOLOGY LAB,Fall 2019,1.0,Open,R,940,1220,MEL,111,15,MILLER R,"BIO 110/112 AND BIO 111/113. Concurrent enrollment in BCS 240 (NSC 201), or permission of instructor.",THIS LABORATORY IS FOR NEUROSCIENCE MAJORS ONLY. Students should register during online registration; do not wait until the semester begins. Contact the Undergraduate Coordinator at madelma2@ur.rochester.edu if you have scheduling issues or need to be added to the waiting list.,BCS
12476,BCS 240P,BASIC NEUROBIOLOGY LAB,Fall 2019,1.0,Open,T,940,1220,MEL,111,15,MILLER R,"BIO 110/112 AND BIO 111/113. Concurrent enrollment in BCS 240 (NSC 201), or permission of instructor.",THIS LABORATORY IS FOR NEUROSCIENCE MAJORS ONLY. Students should register during online registration; do not wait until the semester begins. Contact the Undergraduate Coordinator at madelma2@ur.rochester.edu if you have scheduling issues or need to be added to the waiting list.,BCS
12487,BCS 240P,BASIC NEUROBIOLOGY LAB,Fall 2019,1.0,Open,T,1650,1930,MEL,111,15,MILLER R,"BIO 110/112 AND BIO 111/113. Concurrent enrollment in BCS 240 (NSC 201), or permission of instructor.",THIS LABORATORY IS FOR NEUROSCIENCE MAJORS ONLY. Students should register during online registration; do not wait until the semester begins. Contact the Undergraduate Coordinator at madelma2@ur.rochester.edu if you have scheduling issues or need to be added to the waiting list.,BCS
12493,BCS 240P,BASIC NEUROBIOLOGY LAB,Fall 2019,1.0,Open,W,1400,1640,MEL,111,15,MILLER R,"BIO 110/112 AND BIO 111/113. Concurrent enrollment in BCS 240 (NSC 201), or permission of instructor.",THIS LABORATORY IS FOR NEUROSCIENCE MAJORS ONLY. Students should register during online registration; do not wait until the semester begins. Contact the Undergraduate Coordinator at madelma2@ur.rochester.edu if you have scheduling issues or need to be added to the waiting list.,BCS
12505,BCS 241,"NEURONS, CIRCUITS, & SYSTEMS",Fall 2019,4.0,Open,TR,940,1055,HARK,210,25,BRIGGS F,NSC 201/BCS 240,"This course takes a bottom-up approach to understanding the neurons and circuits of the sensory systems in the mammalian brain. Thematic topics will include: structural and functional diversity among sensory neuronal populations, common themes across sensory systems such as parallel information processing, coordination among feedforward/feedback circuits, and neuronal plasticity during development of functional domains. The final course module will focus on exploring the neuronal mechanisms of attention, again from a neuron- and circuit-centric perspective. Multiple sensory systems will be discussed with primary emphasis on the visual system as a model for understanding structure/function relationships. The course will also introduce students to modern methodological approaches in systems neuroscience. A major goal of the course is to familiarize students with reading and critiquing primary research literature through weekly readings, small group discussions, and short written summaries of scientific papers.",BCS
12518,BCS 242,NEUROPSYCHOLOGY,Fall 2019,4.0,Open,TR,1525,1640,MEL,203,125,MARTINEZ A,BCS 110 or BCS 240 (NSC 201) or permission of instructor,"Examines clinical neuropsychology, which bridges neurology, neuroscience, and clinical psychology. Covers history of clinical neuropsychology, principles of neuropsychological assessment, and the interpretation of cognition and behavior as they relate to brain dysfunction. Considers specific neurological syndromes including neurodegenerative, cerebrovascular, toxic, and memory disorders; epilepsy; head trauma; infectious processes; pediatric neuropsychology; psychiatric syndromes; and forensic neuropsychology. Patient presentations (videotape and in-person interviews) supplement lectures.",BCS
12520,BCS 243,NEUROCHEMICAL FOUNDATIONS OF BEHAVIOR,Fall 2019,4.0,Open,MWF,1025,1115,LCHAS,141,35,MILLER R,BCS 240 (NSC 201); BIO 250 recommended,"Introduces the field of neurochemistry with an emphasis on cellular and molecular neurochemistry. Topics range from study of neurochemical mechanisms that underlie normal neural function to discussion of behavioral disturbances that result from neurochemical abnormalities. Considers neurochemical mechanisms of adaptive behavior, learning and memory, behavioral disorders, gender differences, and drug seeking behavior.",BCS
12536,BCS 260,MUSIC & THE MIND,Fall 2019,4.0,Open,TR,1230,1345,GAVET,202,0,MARVIN E,"One semester of collegiate music theory (MUR 101, MUR 110, MUR 111 or TH 101), AP exam score of 4 or 5, or permission of instructor.","Introduction to the discipline of music cognition.  Topics include empirical methods, psycho-acoustic principles, influence of Gestalt psychology, music and language, metric and tonal hierarchies, music and the brain, aspects of musical development, and research on musical memory, expectation, and emotion.",BCS
12547,BCS 310,SENIOR SEMINAR,Fall 2019,2.0,Open,MW,1650,1805,MEL,269,20,TANENHAUS M,Open only to senior BCS majors.,"A 2-credit-hour course required of all senior BCS majors who do not enter the honors program. Emphasizes reading, evaluating, and discussing primary research papers. Each student chooses a topic, becomes familiar with it, selects a classic paper, leads a class discussion, and writes an evaluation of the paper as though providing peer review for a journal.",BCS
12554,BCS 310,SENIOR SEMINAR,Fall 2019,2.0,Open,MW,900,1015,GRGEN,110,20,TANENHAUS M,Open only to senior BCS majors.,"A 2-credit-hour course required of all senior BCS majors who do not enter the honors program. Emphasizes reading, evaluating, and discussing primary research papers. Each student chooses a topic, becomes familiar with it, selects a classic paper, leads a class discussion, and writes an evaluation of the paper as though providing peer review for a journal.",BCS
12615,BCS 391,INDEPENDENT STUDY,Fall 2019,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,BCS
12642,BCS 392,PRACTICUM,Fall 2019,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,BCS
12668,BCS 395,INDEPENDENT RESEARCH,Fall 2019,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,BCS
12696,BCS 433,Statistical Speech & Language Processing,Fall 2019,4.0,Open,TR,1105,1220,GAVET,312,43,GILDEA D,CSC 172 and CSC 242,"An introduction to statistical natural language processing and automatic speech recognition techniques.  This course presents the theory and practice behind the recently developed language processing technologies that enable applications such as speech-driven dictation systems, document search engines (e.g., finding web pages) and automatic machine translation. Students taking this course at the 400 level will be required to complete additional readings and/or assignments.  If the course is closed, DO NOT email the professor. Fill out this form to be added to the waitlist: https://goo.gl/forms/IyFoIfjrtISvJls62. Additional places, if any, will become available automatically for online registration.",BCS
12729,BCS 510,DATA ANALYSIS I,Fall 2019,3.0,Open,TR,900,1055,MEL,474,15,ZUCKERMAN M,NULL,"Issues of data analysis in experimental research. The course focuses on parametric techniques, specifically analysis of variance. Topics covered include simple and complex designs for between and within subjects factors, including mixed designs; analysis of covariance and trend and contrasts. The course includes a lab in which students are taught to use a popular statistical package for data analysis",BCS
87287,BCS 511,BEHAVIORAL METHODS IN COGNITIVE SCIENCE,Fall 2019,3.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,"This course reviews the leading methods used to investigate cognitive skills and/or their neural substrate in humans. The course is divided into several sections: accuracy and psychophysics; RT and processing states; interference, neighborhood effects and system dynamics; investigations of natural data; brain imaging methods as applied to the cognitive sciences; and issues when studying special populations such as infants, patients, animals or any non-compliant subject. Technical articles on each technique are discussed in combination with specific illustrations of how each has been used to investigate research questions.",BCS
87276,BCS 513,"INTRO TO fMRI: IMAGING, COMPUTATIONAL ANALYSIS, & NEURAL REPRESENTATIONS",Fall 2019,3.0,Open,TBA,NULL,NULL,NULL,NULL,0,RAIZADA R,Prior programming experience (esp. Matlab) recommended.,"The core focus of the course will be on how fMRI can be used to ask questions about neural representations and cognitive and perceptual information  processing. Some of the questions that the course will address include: 1) The basic fMRI signal just shows activation in different parts of the brain. How can we get from that to addressing questions about neural representations and neural information processing? 2) Ways of relating neural activation to behavioural performance. Can fMRI provide information over and above what can be obtained from behaviour alone? 3) Standard fMRI analysis using the General Linear Model, including preprocessing steps. 4) Multivariate fMRI analysis using machine learning approaches. There will also be a component, about 20% of the class, on the big-picture aspects of MRI physics and physiology which make fMRI possible.",BCS
12730,BCS 528,SPECIAL TOPICS IN VISION,Fall 2019,3.0,Open,TBA,NULL,NULL,NULL,NULL,0,TADIN D,NULL,"Advanced graduate seminar on a chose problem in vision sciences.  In previous years, topics have included motion perception, stereopsis, color vision and visuo-motor control.  Readings for the course are drawn from the scientific literature in the topic being covered.  Students are typically required to lead discussions on papers.",BCS
12748,BCS 530,METHODS IN DATA-ENABLED RESEARCH INTO HUMAN BEHAVIOR AND ITS COGNITIVE AND NEURAL MECHANISMS,Fall 2019,4.0,Open,MW,1025,1140,MEL,269,15,JACOBS R,none,"This course provides a hand-on introduction to experimental and analytical methods in cognitive science and artificial intelligence. Each year, it offers three modules from a rotating list, including topics such as brain imaging, computational linguistics, and computer vision. The course is open to graduate students in any discipline. The course is recommended for who intend to pursue research in the the intersection of cognitive science and computer science, but prior experience in those fields is not required. It is required for students supported by the BCS/CS NRT graduate training grant. The modules are on Bayesian neuroscience, computational models in cognitive science, and natural language dialog systems.",BCS
12756,BCS 542,NEUROPSYCHOLOGY,Fall 2019,3.0,Open,TR,1525,1640,MEL,203,125,MARTINEZ A,BCS 110 or BCS 240 (NSC 201) or permission of instructor,"Examines clinical neuropsychology, which bridges neurology, neuroscience, and clinical psychology. Covers history of clinical neuropsychology, principles of neuropsychological assessment, and the interpretation of cognition and behavior as they relate to brain dysfunction. Considers specific neurological syndromes including neurodegenerative, cerebrovascular, toxic, and memory disorders; epilepsy; head trauma; infectious processes; pediatric neuropsychology; psychiatric syndromes; and forensic neuropsychology. Patient presentations (videotape and in-person interviews) supplement lectures.",BCS
12767,BCS 543,NEUROCHEMICAL FOUNDATIONS OF BEHAVIOR,Fall 2019,3.0,Open,MWF,1025,1115,LCHAS,141,35,MILLER R,BCS 240 (NSC 201); BIO 250 recommended,"Introduces the field of neurochemistry with an emphasis on cellular and molecular neurochemistry. Topics range from study of neurochemical mechanisms that underlie normal neural function to discussion of behavioral disturbances that result from neurochemical abnormalities. Considers neurochemical mechanisms of adaptive behavior, learning and memory, behavioral disorders, gender differences, and drug seeking behavior.",BCS
12775,BCS 591,PHD READINGS,Fall 2019,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,BCS
12781,BCS 595,PHD RESEARCH,Fall 2019,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,BCS
12913,BCS 595A,PHD RESEARCH IN ABSENTIA,Fall 2019,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,BCS
12924,BCS 598,SUPERVISED TEACHING ASSISTANT,Fall 2019,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,BCS
12959,BCS 895,CONT OF MASTER'S ENROLLMENT,Fall 2019,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,BCS
12962,BCS 985,LEAVE OF ABSENCE,Fall 2019,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,BCS
12977,BCS 986V,FULL TIME VISITING STUDENT,Fall 2019,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,BCS
12986,BCS 995,CONT OF DOCTORAL ENROLLMENT,Fall 2019,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,BCS
12990,BCS 997,DOCTORAL DISSERTATION,Fall 2019,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,BCS
13001,BCS 997A,DOCTORAL DISSERTATION IN ABSENTIA,Fall 2019,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,BCS
13016,BCS 999,DOCTORAL DISSERTATION,Fall 2019,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,BCS
13074,BCS 999A,DOCTORAL DISSERTATION IN ABSENTIA,Fall 2019,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,BCS
13144,BIO 101,"GENES, GERMS, & GENOMICS",Fall 2019,4.0,Open,TR,1400,1515,HUTCH,138,25,BENYAJATI C,None,"An introduction to selected principles of the biological sciences, explored through current topics in biology. Areas of study include the organization of life, the scientific method, and understanding data. Biological and biomedical topics of contemporary interest to be discussed may include, but are not limited to, cancer, aging, stem cells, genetic engineering, genetic counseling, the genetic and molecular basis of human disease, precision medicine and personal genomics, and the human microbiome. Classes involve lectures and workshop-style cooperative learning, which requires students’ active participation.This course is designed for the non-science students. It is not suitable for students interested in going to medical school or other health-related professions. BIO 101 can be used in the following clusters: Biological Principles (N1BIO002), Understanding the Biological World (N1BIO003), Chemistry and Life Science (N1CHM0003), Life on Earth (N1INT015), and Technology, Food, and Society (N1INT019)",BIO
13157,BIO 102,NATURAL HISTORY: OBSERVING NATURE,Fall 2019,4.0,Open,W,1400,1800,HUTCH,222,20,FRY J,None,"Introduction to identification and observation of plants and animals in their environment, with emphasis on locally common trees, birds, and invertebrates. Much class time will be spent out of doors, usually visiting habitats within walking distance of campus, but with 2-3 longer field trips. There will also be two optional Saturday field trips to local natural areas. In recitation, we will discuss selections of nature writing, ranging from Darwin to contemporary authors. Grades will be based on attendance, identification quizzes, leading a discussion on the readings, and participation in a small group independent research project. Students should sign up for a recitation when signing up for the main section. BIO 102 can be used in the following clusters: ""Understanding the Biological World"" (N1BIO003), ""Life Through Time"" (N1EES005), and ""Science and Sustainability"" (N1SUS001)”",BIO
13166,BIO 102,NATURAL HISTORY - REC,Fall 2019,REC,Open,M,1400,1450,MEL,218,10,FRY J,NULL,NULL,BIO
13179,BIO 102,NATURAL HISTORY - REC,Fall 2019,REC,Open,R,940,1055,LCHAS,124,10,FRY J,NULL,NULL,BIO
13182,BIO 104K,ECOSYSTEM CONSERVATION & HUMAN SOCIETY,Fall 2019,4.0,Open,MWF,1025,1115,GAVET,301,30,MINCKLEY R,None,"As the natural resources on which human society depends are depleted, the need for sound conservation policies increases. The course examines a new approach in conservation biology that identifies and places economic value on the services that natural ecosystems provide. Such services are basic to sustainable societies and include clean water and air, waste decomposition, pollination and farm land productivity. Major themes the course covers include an overview of other approaches in conservation biology, a review of the services that ecosystems provide, ways the value of these services are determined, and how this novel approach is influencing economic and political policy at local, national, and international levels.",BIO
13198,BIO 110L,PRINCIPLES OF BIOLOGY I WITH LAB,Fall 2019,4.0,Open,MWF,900,950,HUTCH,141,370,CLARK M; STEIN A,Completion or concurrent enrollment in CHM 131 or equivalent,"First semester in a course sequence for all biology majors. The course will provide an introduction to biochemistry, cell biology, molecular biology, and animal physiology. Emphasis will be placed on quantitative learning and data analysis; weekly workshops will emphasize the construction and interpretation of graphs. If you need assistance getting into this course go to https://form.jotform.com/72284930681158, complete the survey, and the Undergrad Bio Dept will follow up with you. After registration for the lecture is complete, students will receive an email from the Undergrad Biology Dept. with a link to enroll online for the lab. This will give equal opportunity for all registered to select time slots based on a ""first come first serve"" basis.",BIO
13205,BIO 110L,PRINCIPLES OF BIOLOGY I,Fall 2019,4.0,Open,MWF,900,950,MOREY,321,90,EICKBUSH T; STEIN A,Completion or concurrent enrollment in CHM 131 or equivalent,"First semester in a course sequence for all biology majors.  The course will provide an introduction to biochemistry, cell biology, molecular biology, and animal physiology. Emphasis will be placed on quantitative learning and data analysis; weekly workshops will emphasize the construction and interpretation of graphs. If you need assistance getting into this course go to https://form.jotform.com/72284930681158, complete the survey, and the Undergrad Bio Dept will follow up with you. After registration for the lecture is complete, all students will receive an email from the Undergrad Biology Dept. with a link to enroll online for the workshops and labs. This will give equal opportunity for all registered to select time slots based on a ""first come first serve"" basis.",BIO
13385,BIO 110L,PRINCIPLES OF BIOLOGY 1-WRK,Fall 2019,WRK,Open,R,1700,1900,GEN,321,8,CLARK M,NULL,NULL,BIO
13392,BIO 110L,PRINCIPLES OF BIOLOGY 1-WRK,Fall 2019,WRK,Open,W,1300,1500,CARLS,105B,8,CLARK M,NULL,NULL,BIO
13406,BIO 110L,PRINCIPLES OF BIOLOGY 1-WRK,Fall 2019,WRK,Open,R,1500,1700,GEN,323,8,CLARK M,NULL,NULL,BIO
13419,BIO 110L,PRINCIPLES OF BIOLOGY 1-WRK,Fall 2019,WRK,Open,R,1300,1500,GEN,309,8,CLARK M,NULL,NULL,BIO
