crn,cname,title,semester,credit,status,schedule,begin,end,building,room,capacity,professor,preq,desc,major 
27025,HIS 391,N/A,Spring 2017,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,HIS
27044,HIS 391W,Independent Study,Spring 2017,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,Designed for junior and senior students who wish to pursue an independent reading program with a professor; required for honors program participants. Upper-level writing credit awarded if students prepare and revise an extended essay.,HIS
27066,HIS 393,N/A,Spring 2017,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,HIS
27079,HIS 393W,Senior Project,Spring 2017,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,For seniors writing an extended essay under faculty supervision. Upper-level writing credit awarded if students prepare and revise an extended essay.,HIS
27110,HIS 394,Public History Internship,Spring 2017,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,Experience in an applied setting supervised on site. Approved and overseen by a University instructor.,HIS
27128,HIS 395,N/A,Spring 2017,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,HIS
27161,HIS 395W,Independent Research,Spring 2017,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,HIS
27176,HIS 398,Honors Research Seminar (2 credits),Spring 2017,2.0,Open,TBA,NULL,NULL,NULL,NULL,18,HUDSON L,NULL,A forum in which students can present preliminary versions of their theses and get critical feedback from both their student colleagues and the instructor.,HIS
79662,HIS 420,Topics in Medieval History: Chivalry,Spring 2017,5.0,Open,W,1400,1640,RRLIB,456,0,KAEUPER R,NULL,"Chivalry was a fundamental societal element in Medieval Europe. Its study takes students into war and violence, gendered relationships, issues of status and courtliness, religious piety, and relationships with governing suthorities. Before setting students on the path of individual research we will read selected works of literature from the period as well as the views of modern historians.",HIS
79690,HIS 469,GLOBAL AMERICA 1865-PRESENT,Spring 2017,5.0,Open,MW,1025,1140,RRLIB,456,18,WESTBROOK R,NULL,"This course is a study of the rise of the United States to international hegemony in the century and a half after the Civil War. It explores the impact of American power and ideology beyond its shores and the manner in which domestic politics and culture have, in turn, been shaped by the interdependent world that its imperial project has done so much to foster.",HIS
79721,HIS 483,DISEASE AND SOCIETY,Spring 2017,5.0,Open,M,1400,1640,RRLIB,456,18,SMOLLER L,NULL,"What is the relationship between disease and the society in which it strikes?  How do societies define disease, and how does culture affect the treatment of the sick?  How have scholars written the history of disease? In this research seminar, students will explore such questions by examining interactions between disease and society in western cultures from antiquity through the present, at the same time pondering what this insight can tell us as we face the frightening prospect of new threats like Zika and resistant strains of old diseases like tuberculosis.   Throughout, the course will insist that the experience of disease is not simply a biological fact, but is conditioned by the culture in which we live.",HIS
79613,HIS 485,Digital History: Building a Virtual St. George's,Spring 2017,5.0,Open,MW,1400,1515,RRLIB,445,12,JARVIS M,NULL,"Students will conduct guided research using a variety of software and historical sources to help create a Virtual Digital St. George's - a 400-year-old town with approximately 250 properties and historic buildings. We will build multi-layer 2D and selective 3D computer models of the oldest town in English America (founded 1612). Work will include integrating different types of historical data into databases, independent research on specific buildings and property owners using digital newspaper archives, and ""building"" individual 3D houses within the town. The course will culminate with each student designing a game or simulation that helps the general public understand history better or designing a mobile device app to educate  and enhance the experiences of modern visitors to the town.",HIS
79750,HIS 486,"The Other Atlantic: Ethnohistory, Chronicle, and Memory",Spring 2017,5.0,Open,R,1400,1640,RRLIB,362,18,SIERRA P,NULL,"This seminar engages the experiences, writings and political ambitions of individuals typically excluded from discussions of the “Atlantic.” Key concepts such as “Atlantic creoles” and the “Black Atlantic” will be debated in light of recent studies on Sephardic merchants, African healers and Native American intellectuals. In order to contextualize their lives, this course will focus on the Iberian and South Atlantic from the early sixteenth to the late nineteenth century. Our initial readings will center on the circulation of Native American commoners and elites to Spain and will be complemented by seminal ethnohistorical studies. The second part of the course will take on the construction of a South or “Lusophone ocean” that weaves together the histories of Brazilian, Angolan and Portuguese actors. In the closing weeks of the course, students will produce an original research paper on a topic of their choice.",HIS
27245,HIS 491,Reading Course at the Master's Level,Spring 2017,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,"Individual, specialized reading courses; topics, relevant to student's program, chosen in consultation with faculty member.",HIS
27259,HIS 495,Research at the Master's Level,Spring 2017,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,Graduate level research course for the M.A. level.,HIS
27277,HIS 496,Extended Reading at the M.A.,Spring 2017,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,"Individual, specialized extended reading courses; topics, relevant to student's program, chosen in consultation with faculty member.",HIS
27286,HIS 501,Worlds of Inquiry,Spring 2017,5.0,Open,W,1000,1240,RRLIB,428D,10,DEVANEY T,NULL,"Introduces students to the interests of the Rochester faculty, which fall into three spheres of inquiry -- the world of nations, which emphasizes the complications of government, nationalism, war, and power; the world of goods, which concentrates on commerce and trade, the supporting institutions and the consequence of various modes of production and consumption, and students will read a sequence of exemplary works in each world — works that will acquaint them with the rudiments of each sphere, the problems under investigation and some of the solutions offered.",HIS
27290,HIS 510,Advanced Historical Studies,Spring 2017,1.0,Open,TBA,NULL,NULL,NULL,NULL,0,BORUS D,NULL,NULL,HIS
27306,HIS 520,Advanced Historical Studies,Spring 2017,2.0,Open,TBA,NULL,NULL,NULL,NULL,0,RUBIN J,NULL,NULL,HIS
27319,HIS 530,Advanced Historical Studies,Spring 2017,3.0,Open,TBA,NULL,NULL,NULL,NULL,0,BORUS D,NULL,NULL,HIS
27322,HIS 590,Supervised Teaching in History,Spring 2017,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,Individual instruction in the teaching of history under the supervision of a faculty member. For first-year Ph.D. students.,HIS
27335,HIS 591,Reading Course at the PhD Level,Spring 2017,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,"Individual, specialized reading courses; topics, relevant to student's program, chosen in consultation with faculty member.",HIS
27469,HIS 593,Assisting in History,Spring 2017,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,"Experience, under faculty supervision, in conducting discussion sections and examinations in undergraduate history courses.",HIS
27474,HIS 595,Research at the PhD Level,Spring 2017,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,Graduate level research course for the Ph.D. level.,HIS
27502,HIS 595A,N/A,Spring 2017,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,HIS
27517,HIS 596,N/A,Spring 2017,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,HIS
27526,HIS 895,Continuation of MA Enrollment,Spring 2017,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,HIS
27534,HIS 897,Master's Thesis in Absentia,Spring 2017,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,HIS
27543,HIS 899,Master's Thesis,Spring 2017,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,HIS
27565,HIS 899B,N/A,Spring 2017,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,HIS
27578,HIS 985,Leave of Absence,Spring 2017,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,HIS
27580,HIS 986V,FULL TIME VISITING STUDENT,Spring 2017,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,HIS
27599,HIS 995,Continuation of PhD Enrollment,Spring 2017,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,HIS
27603,HIS 997,PhD Dissertation,Spring 2017,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,HIS
27656,HIS 997A,PhD Dissertation In-Absentia,Spring 2017,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,HIS
27667,HIS 999,PhD Dissertation,Spring 2017,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,HIS
27694,HIS 999A,Doctoral Dissertation in Absentia,Spring 2017,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,HIS
27736,IR 101,INTRODUCTION TO COMPARATIVE POLITICS,Spring 2017,4.0,Open,MWF,1025,1115,GRGEN,108,0,POWELL G,NULL,"This course is an introduction to the study of political science and comparative politics. It focuses on how citizens may be able to control public policies in different modern democracies. The course begins by applying some of these ideas briefly to the American political system. It then turns explicitly to the politics of contemporary Britain, Russia and Germany, examining the political culture, the basic institutional arrangements, the party system, the voters' choices, and the policymaking system in each country. These systems will be compared to each other, to the United States and, occasionally, to other democracies. This course is recommended for those thinking about a major, minor, or cluster in political science, or international relations, and others who are simply interested in learning more about the politics of democracies.",IR
27754,IR 239,INTERNATIONAL ENVIRONMENTAL LAW,Spring 2017,4.0,Open,MW,1400,1515,MOREY,501,30,NOTO T,NULL,"An examination of international environmental law and policy with a special focus on efforts to address climate change. This course serves as a companion to PSC 246, but PSC 246 is not a prerequisite. The goal of this course is to provide a foundational understanding of this rapidly developing, controversial field. Topics include consideration of the scientific, political, and economic drivers of international environmental law; the variety of tools (e.g., treaties, agreements, ""soft law,"" voluntary incentive programs and market based approaches); and examples of how some international environmental issues have been addressed to date. Finally, we will examine the 2015 Paris Climate Change Accord, subsequent developments and international efforts to  get closer to a ""grand climate solution."" This course will be taught through lectures, discussion, several concise papers, and a group discussion and project(s).",IR
78924,IR 254,THE US IN THE MIDDLE EAST,Spring 2017,4.0,Open,MW,1025,1140,DEWEY,2162,0,THORVALDSDOTT,NULL,"What are the United States’ foreign policy interests in countries such as Syria, Iran, or Saudi Arabia? What determines those interests and how are they pursued? This course will focus on the processes by which U.S. foreign policy is formulated and executed, using examples from the Middle East as its subject material. Readings and lectures will examine the relationship between U.S. government agencies (White House, State Department, Defense Department, CIA, Congress, etc.) and specific foreign policy instruments (declaratory policy, diplomacy, military presence, arms transfers, covert action, etc.) in the pursuit of national goals. Special attention will be devoted to the analysis of U.S. regional policy in the Middle East starting in the second half of the 20th century.",IR
78945,IR 255,POVERTY & DEVELOPMENT,Spring 2017,4.0,Open,TR,1230,1345,LATT,201,0,FREY A,NULL,"Why are some countries poor, while others enjoy a high standard of living? Why some enjoy stability and freedoms, while others suffer with corruption, repression and violence? Why countries stagnate or decline in their economic development. This course is designed to provide a broad theoretical framework for thinking about these problems, focusing on the political and institutional causes of differences in economic development across countries. Topics include the role of political systems, leaders, and institutions in economic growth. The relationship between development and ethnic and class conflict, corruption, culture, the organization of state, electoral rules, and democratization. The role of Western intervention in the developing world, from slavery to modern foreign aid.",IR
78962,IR 256,THEORIES OF COMPARATIVE POLITICS,Spring 2017,4.0,Open,TR,940,1055,MOREY,501,0,POWELL G,NULL,"This course introduces theories in the field of comparative politics. We want to understand how the national and international environment, the political culture, the political institutions and the choices of citizens and leaders affect political performance. We explain democratization, stability, competition, citizen influence, and policy outcomes as consequences of the environment, culture and institutions--and human choices in these contexts. The theories of comparative politics offer such explanations. In this course we want to introduce some of the theories and evaluate their credibility, both through general readings and by seeing how they play out in some specific countries. We shall especially use politics in Germany, Britain and India to exemplify various theoretical features.",IR
78986,IR 256W,THEORIES OF COMPARATIVE POLITICS,Spring 2017,4.0,Open,TR,940,1055,MOREY,501,5,POWELL G,NULL,"This course introduces theories in the field of comparative politics. We want to understand how the national and international environment, the political culture, the political institutions and the choices of citizens and leaders affect political performance. We explain democratization, stability, competition, citizen influence, and policy outcomes as consequences of the environment, culture and institutions--and human choices in these contexts. The theories of comparative politics offer such explanations. In this course we want to introduce some of the theories and evaluate their credibility, both through general readings and by seeing how they play out in some specific countries. We shall especially use politics in Germany, Britain and India to exemplify various theoretical features.",IR
79027,IR 257,THE ORIGINS OF THE MODERN WORLD,Spring 2017,4.0,Open,W,1400,1640,HARK,329,18,LEE A,NULL,"This course is designed to give students a background in the causes and consequences of the changes in political, economic and social changes that have so profoundly altered the world over the past five centuries, and a basic knowledge of both classic and contemporary scholarly accounts of these changes. After describing political and economic conditions in the pre-modern world, it describes how a distinctively “modern” political economy emerged in Western Europe, how this political economy became pervasive over the rest of the world, and the long term and continuing consequences of these changes. The reading mixes classic historical and social scientific accounts. While there are no perquisites, students should note that the course will involve an unusually high, and enforced, level of required reading.",IR
79040,IR 257W,THE ORIGINS OF THE MODERN WORLD,Spring 2017,4.0,Open,W,1400,1640,HARK,329,18,LEE A,NULL,"This course is designed to give students a background in the causes and consequences of the changes in political, economic and social changes that have so profoundly altered the world over the past five centuries, and a basic knowledge of both classic and contemporary scholarly accounts of these changes. After describing political and economic conditions in the pre-modern world, it describes how a distinctively “modern” political economy emerged in Western Europe, how this political economy became pervasive over the rest of the world, and the long term and continuing consequences of these changes. The reading mixes classic historical and social scientific accounts. While there are no perquisites, students should note that the course will involve an unusually high, and enforced, level of required reading.",IR
79133,IR 278,FOUNDATIONS OF MODERN INTERNATIONAL POLITICS,Spring 2017,4.0,Open,R,1525,1805,MOREY,501,0,GOEMANS H,NULL,"The bargaining model of war is the main theoretical tool in the study of international conflict these days. But the model brackets, i.e., ignores, the question of what gets put in the bargaining table in the first place, and what leaders and states choose not to contest. In this course, we examine the issues states fight over from both a historical as well as contemporary perspective. The course will involve some basic new analytical tools such as GIS (Geographical Information Systems) and some very basic data analysis.",IR
78827,IR 283,POLITICS IN THE EUROPEAN UNION,Spring 2017,4.0,Open,MW,1400,1515,LCHAS,181,0,WAGNER A,NULL,"The course is designed to provide students with in-depth knowledge and foster in them a sound understanding of the achievements and challenges of the European Union (EU). The first part seeks to familiarize the students with the institutional structure of the EU with a heavy focus on the functioning of the institutions of the European Union and the provisions of the Treaties on which the institutional life of the EU is premised. The study of the institutional life, political dilemmas and historical background of the European integration process will allow us to critically examine policymaking in the EU. The second part of the course will observe the complex processes that underpin decision-making in the EU, the juxtaposition and harmony between supranational and intergovernmental modes of decision-making, the co-existence and interaction between European and national policies. The third part of the course covers the current developments within the European Union and wil",IR
91247,IR 283W,POLITICS IN THE EUROPEAN UNION,Spring 2017,4.0,Open,MW,1400,1515,LCHAS,181,0,WAGNER A,NULL,"The course is designed to provide students with in-depth knowledge and foster in them a sound understanding of the achievements and challenges of the European Union (EU). The first part seeks to familiarize the students with the institutional structure of the EU with a heavy focus on the functioning of the institutions of the European Union and the provisions of the Treaties on which the institutional life of the EU is premised. The study of the institutional life, political dilemmas and historical background of the European integration process will allow us to critically examine policymaking in the EU. The second part of the course will observe the complex processes that underpin decision-making in the EU, the juxtaposition and harmony between supranational and intergovernmental modes of decision-making, the co-existence and interaction between European and national policies. The third part of the course covers the current developments within the European Union and wil",IR
27814,IR 289,The Role of the State in Global Historical Perspective,Spring 2017,4.0,Open,T,1400,1640,MOREY,501,0,INIKORI J,NULL,"The debate on the role of the state versus that of the free market in the socioeconomic process is as old as the history of political economy. We discuss what economists, political scientists, & economic historians characterize as the Washington consensus versus the Beijing consensus or the Asian model. This is followed by a discussion of the contributions of some notable thinkers — Adam Smith, Alexander Hamilton, Friedrich List, John Maynard Keynes, & Friedrich von Hayek. The greater part of the course deals with selected historical cases across the globe. The discussions are informed by a political economy conceptual framework, which helps to explain the politics and economics of state policy and the long-run historical processes that created the political & economic conditions. Students’ performance is based on three short essays (four typed pages each) presented to the class for discussion and thereafter revised for grading. No mid-term & final examinations.",IR
85633,IR 299,Communicating Your Professional Identity in Political Science & International Relations,Spring 2017,2.0,Open,R,1650,1805,DEWEY,4162,15,HERNANDEZ K,Completion of the Primary Writing Requirement.,"Two-credit course.  Cannot be used to satisfy any requirements for the major or minor in Political Science or International Relations. This interactive course teaches “real life” communication skills and strategies that help students present their best professional selves and develop a fulfilling career. Students will explore and articulate their internship, career and graduate school goals for distinct audiences and purposes as they develop a professional communication portfolio of materials such as resumes, cover letters, statements of purpose, electronic communications, elevator pitches, and online profiles. Students will revise and refine their written and spoken work based on feedback from peers, instructors, and alumni. By the semester’s end, students will have gained extensive experience with the communication skills expected in today’s competitive environment. This course is suitable for second-semester sophomores through first-semester seniors; all others require permission of the instructor.",IR
27823,IR 391,INDEPENDENT STUDY,Spring 2017,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,IR
27837,IR 391W,INDEPENDENT STUDY,Spring 2017,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,IR
27846,IR 393W,SENIOR PROJECT,Spring 2017,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,A year-long research project supervised by a faculty member in the department and culminating in a written work.,IR
27858,IR 394,INTERNSHIP,Spring 2017,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,IR
27860,IR 395,INDEPENDENT RESEARCH,Spring 2017,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,IR
27885,IT 102,ELEMENTARY ITALIAN II,Spring 2017,4.0,Open,MWF,1025,1115,DOUG,420,15,KORN A,IT 101 or placement,"Continuation of IT 101. The objective of the course is to provide beginners with a thorough grounding in all language skills: listening, speaking, reading and writing. Emphasis is placed on both grammar and cultural information. Classes meet five times a week and combine language theory and practice. Each class is fifty minutes long. Students must sign up for both a MWF and a TR block. As far as Italian is concerned, the terms 'lecture' and 'recitation' conventionally used to identify the blocks have a purely bureaucratic significance and do not reflect in any way the pedagogical approach of the course.",IT
27942,IT 114,CONVERSATIONAL ITALIAN,Spring 2017,2.0,Open,MW,1525,1640,LCHAS,182,16,MURANO T,IT 101 or placement,"Conversation course designed to help students with some knowledge of Italian grammar develop facility with the spoken language. Emphasis on vocabulary-building. Class time devoted to debate, discussions, and conversations about current topics and aspects of contemporary Italian culture. Themes for discussion both extemporaneous and planned. Students are expected to prepare for the assigned themes in advance. Recommended in conjunction with any Italian course, except for IT 101, for extra oral practice. May be taken twice.",IT
27950,IT 152,INTERMEDIATE ITALIAN II,Spring 2017,4.0,Open,MWF,1400,1450,LCHAS,121,20,KORN A,IT 151 or placement,"Continuation of IT 151. The aim of the course is to reinforce the student's reading, writing, listening and speaking skills in a meaningful cultural context. This objective is achieved through both a systematic study of the fundamentals of grammar and the analysis of a variety of cultural materials. Topics for study, writing practice, and discussion include literature, history and popular culture.",IT
82370,IT 196,"DANTE'S ""DIVINE COMEDY"": A JOURNEY FROM INFERNO TO PARADISE, PART II. ""PURGATORIO"" AND ""PARADISO""",Spring 2017,4.0,Open,MW,1525,1640,LATT,431,15,STOCCHI-PERUC,NULL,"The second of a sequence of two, the course approaches ""The Divine Comedy"" both as a poetic masterpiece and as an encyclopedia of medieval culture. Through a close textual analysis of the second half of ""Purgatorio"" and the entirety of ""Paradiso,"" students learn how to approach Dante’s poetry as a vehicle for thought, an instrument of self-discovery, and a way to understand and affect the historical reality. They also gain a perspective on the Biblical, Christian, and Classical traditions as they intersect with the multiple levels of Dante’s concern, ranging from literature to history, from politics to government, from philosophy to theology. A visual component, including illustrations of the ""Comedy"" and multiple artworks pertinent to the narrative, complements the course. Class format includes lectures, discussion, and a weekly recitation session. Intensive class participation is encouraged. No prerequisites. Freshmen are welcome. Part of the Dante Humanities Cluster.",IT
27973,IT 203,INTRO TO ITALIAN LITERATURE IN ITALIAN,Spring 2017,4.0,Open,MW,1650,1805,GRGEN,110,20,MURANO T,IT 200 or placement,"Conducted in Italian, this course provides an overview of Italian literature from the 13th to the 20th century. Students will sample early texts in Italian vernacular: the religious poetry of the 13th century, and the writings of major authors such as Dante Alighieri, Francesco Petrarca and Niccolò Machiavelli. The course addresses different literary movements as well as different genres of writings (e.g., novella, canzone, sonnet, lyrical and epic poetry). In addition this course will aim to refine and perfect both your speaking skills, as well as your understanding of complex grammatical rules in Italian.",IT
82438,IT 221,"DANTE'S ""DIVINE COMEDY"": A JOURNEY FROM INFERNO TO PARADISE, PART II. ""PURGATORIO"" AND ""PARADISO""",Spring 2017,4.0,Open,MW,1525,1640,LATT,431,15,STOCCHI-PERUC,NULL,"The second of a sequence of two, the course approaches ""The Divine Comedy"" both as a poetic masterpiece and as an encyclopedia of medieval culture. Through a close textual analysis of the second half of ""Purgatorio"" and the entirety of ""Paradiso,"" students learn how to approach Dante’s poetry as a vehicle for thought, an instrument of self-discovery, and a way to understand and affect the historical reality. They also gain a perspective on the Biblical, Christian, and Classical traditions as they intersect with the multiple levels of Dante’s concern, ranging from literature to history, from politics to government, from philosophy to theology. A visual component, including illustrations of the ""Comedy"" and multiple artworks pertinent to the narrative, complements the course. Class format includes lectures, discussion, and a weekly recitation session. Intensive class participation is encouraged. No prerequisites. Freshmen are welcome. Part of the Dante Humanities Cluster.",IT
81036,IT 224A,CREATE A DOCUMENTARY: ITALY'S HIDDEN TREASURES (TOPICS IN ITALIAN CULTURE),Spring 2017,4.0,Open,TR,1400,1515,LCHAS,122,12,SINISCALCO F,NULL,"The course aims to introduce students to the history of the documentary film genre, to offer hands-on experience in documentary film production and editing, and to reflect on some of the major issues in intercultural communication, and more specifically in the representation of one of the most significant areas of southern Italy. Students will contribute to the production of a documentary film on the island of Procida, in the bay of Naples. Most of the course work will be conducted on the editing of pre-recorded footage of Procida, however, there will also be a production component where the students will shoot and edit their own interviews with local Rochesterians whose ancestors are from the island of Procida, or more generally from the province of Naples. As a preliminary phase to editing and producing an interview, Procida’s local culture, history, literature and art will be investigated through selected readings and films.",IT
27996,IT 224B,MEDIATING CULTURE THROUGH VIDEO: SUBTITLING AND VOICEOVER (TOPICS IN ITALIAN CULTURE),Spring 2017,2.0,Open,T,1650,1805,B&L,315,10,SINISCALCO F,IT 200 or instructor's permission,"The course will engage students in creating English language voice-overs and subtitles for footage shot in Italy, so that these may be made available to an English-speaking audience. In the process, students will work on issues relating to mediation between cultures, translation, and video post-production. Italian short documentaries and video interviews will be viewed together and analyzed for cultural content and general interest for a foreign audience. Subsequently, specific parts will be selected as specimens to mediate for a non-Italian speaking audience. Students will then transcribe the Italian verbal contents of the videos, and translate them into English. Later, the translated texts will be adjusted for subtitling and for voice-overs. Finally, the English subtitles and voice-overs will be added to the selected video clips. Thus, students will work both on language translation/mediation, and on more technical issues relating to video editing, subtitles and voice-overs. Taught in Italian.",IT
82319,IT 247,POLITICS AND CULTURE IN FASCIST ITALY,Spring 2017,4.0,Open,MW,1650,1805,LATT,431,0,STOCCHI-PERUC,NULL,"Interviewed by the Chicago Daily News in 1924, Mussolini said that Fascism was “the greatest experiment in history in making Italians.” Within the historical and political framework of the so-called Ventennio Fascista—from 1922 to 1943—the course examines Mussolini’s cultural politics as a fundamental strategy not only to gain popular consent and propagate the ideology of the regime, but to implement his vision of Italian national identity. Relying on both material culture, and historical documents and analyses, we will study the fascist philosophy and politics of education, the myth of Rome and its imperial legacy, the archeological, architectural, and restoration projects, the graphic arts, fashion, sports, and documentary film.",IT
28028,IT 390,SUPERVISED TEACHING,Spring 2017,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,IT
28032,IT 391,INDEPENDENT STUDY,Spring 2017,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,IT
28049,IT 391W,INDEPENDENT STUDY,Spring 2017,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,IT
28061,JPN 102,ELEMENTARY JAPANESE II,Spring 2017,6.0,Open,TR,1230,1345,GAVET,312,35,SHINO F,JPN 101 or placement,"Sequel to JPN 101. STUDENTS MUST REGISTER FOR BOTH LECTURE AND RECITATION. Lecture and recitation designed to help the students at the late beginning level acquire a practical command of modern Japanese in all areas. Although the main emphasis is still on speaking and listening, the students will have more opportunities for writing than in JPN 101. The classes will be conducted in both Japanese and English. The students will master, among other things, “keigo” (polite language), female vs. male speech style, and “direct” style verbals.Textbook: (1) Genki I: An Integrated Course in Elementary Japanese, by Eri Banno Yutaka Ohno, et.al. (The Japan Times) (2) Course Workbook by Shino  6 credits.",JPN
28076,JPN 102,ELEMENTARY JAPANESE II,Spring 2017,6.0,Open,MW,1400,1515,HARK,210,35,HARDY S,JPN 101 or placement,"Sequel to JPN 101. STUDENTS MUST REGISTER FOR BOTH LECTURE AND RECITATION. Lecture and recitation designed to help the students at the late beginning level acquire a practical command of modern Japanese in all areas. Although the main emphasis is still on speaking and listening, the students will have more opportunities for writing than in JPN 101. The classes will be conducted in both Japanese and English. The students will master, among other things, “keigo” (polite language), female vs. male speech style, and “direct” style verbals.Textbook: (1) Genki I: An Integrated Course in Elementary Japanese, by Eri Banno Yutaka Ohno, et.al. (The Japan Times) (2) Course Workbook by Shino  6 credits.",JPN
28137,JPN 115,INTERMEDIATE CONVERSATIONAL JAPANESE II,Spring 2017,2.0,Open,MW,1650,1805,MEL,218,15,HARDY S,JPN 151 or instructor's permission,Emphasis on speaking skills with focus on current issues in Japanese culture and society. May be taken concurrently with JPN 152.,JPN
28146,JPN 152,INTERMEDIATE JAPANESE II,Spring 2017,6.0,Open,MW,1230,1345,MEL,205,25,TAMATE M,JPN 151 or placement,"STUDENTS MUST REGISTER FOR BOTH LECTURE AND RECITATION. Sequel to Japanese 151. Textbooks: (1) “Genki II” by Yutaka Ohno, Second Edition (The Japan Times) (Lessons 18 through 23) (2) Course Workbook by Tamate.",JPN
80966,JPN 152,INTERMEDIATE JAPANESE II,Spring 2017,6.0,Open,MW,1025,1140,MEL,218,25,HARDY S,JPN 151 or placement,"STUDENTS MUST REGISTER FOR BOTH LECTURE AND RECITATION. Sequel to Japanese 151. Textbooks: (1) “Genki II” by Yutaka Ohno, Second Edition (The Japan Times) (Lessons 18 through 23) (2) Course Workbook by Tamate.",JPN
28171,JPN 202,ADVANCED INTERMEDIATE JAPANESE II (previously JPN 203),Spring 2017,4.0,Open,MW,1400,1515,MEL,219,20,TAMATE M,JPN 201 (previously JPN 202) or placement,"This course aims at further improvement of student's overall proficiency in the Japanese language. Students will start learning colloquial speech style used heavily among family members and/or close friends through the video program based on a Japanese TV drama. Reading skills will be improved through reading various ""raw"" materials. Essay assignments will be given to students regularly in order to brush up their writing skills. Requirements include unit quizzes, oral quizzes, a comprehensive final and some other little quizzes such as vocabulary tests. Class taught in Japanese.",JPN
28185,JPN 204,ADVANCED CONVERSATIONAL JAPANESE II,Spring 2017,2.0,Open,TR,1650,1805,MEL,206,15,HARDY S,JPN 201 or instructor's permission,"Provides students of JPN 202 level or higher with the opportunity to improve their speaking skills. Class activities include discussion of current issues and oral drills. The class will be conducted in Japanese, and is not intended for students who have already acquired near-native fluency.",JPN
28192,JPN 206,ADVANCED JAPANESE II,Spring 2017,4.0,Open,MW,1525,1640,MEL,219,20,TAMATE M,JPN 205 or placement,Readings in Japanese in fiction and essays by popular Japanese writers. A video program based on a popularJapanese cartoon will enhance students' ability to understand different speech styles adopted by people at various social levels. Class taught in Japanese.,JPN
80925,JPN 212,HELLO KITTY MUST DIE: JAPANESE POPULAR CULTURE IN GLOBAL CONTEXTS,Spring 2017,4.0,Open,MW,1525,1640,MEL,224,18,HOLLOWAY D,NULL,"In this multimedia course, we will examine a range of Japanese popular culture, including anime, manga, film, literature, and fashion. Through this exploration we will extend our understanding of Japanese cultural artifacts. But we will also use popular culture in Japan as a springboard for discussing pressing social issues such as gender, class, sexuality, nationalism, and consumer culture. Our goal is to rethink Japan through an investigation of popular culture, and to become attune to the mechanisms that have shaped and continue to shape Japan—its culture, its society, its place in the world. Class time will be devoted to lectures, discussions, and writing exercises.",JPN
