crn,cname,title,semester,credit,status,schedule,begin,end,building,room,capacity,professor,preq,desc,major 
57415,ERG 897,MASTER'S DISSERTATION,Fall 2019,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,ERG
27560,FMS 132,INTRODUCTION TO THE ART OF FILM,Fall 2019,4.0,Open,TR,1105,1220,MOREY,321,80,MIDDLETON J,NULL,"As an introduction to the art of film, this course will present the concepts of film form, film aesthetics, and film style, while remaining attentive to the various ways in which cinema also involves an interaction with audiences and larger social structures.",FMS
27571,FMS 161,INTRODUCTION TO VIDEO ART,Fall 2019,4.0,Open,TR,1650,1930,SAGE,BLDG,15,ASHENFELDER S,NULL,"This course introduces the basic aesthetic and technical elements of video production. Emphasis is on the creative use and understanding of the video medium while learning to use the video camera, video editing processes and the fundamental procedures of planning video projects. Strategies for the use of video as an art-making tool will be explored. Works by artists and directors critically exploring media of film and video will be viewed and discussed. Video techniques will be studied through screenings, group discussions, readings, practice sessions and presentations of original video projects made during the course. Sophomores and Juniors with officially declared FMS and SA majors juniors are given priority registration; followed by sophomores and juniors with officially declared FMS and SA minors. Studio arts supplies fee: $50. To be added to the rolling waiting list, please contact Juliet Carello at juliet.carello@rochester.edu",FMS
27592,FMS 205,NEW MEDIA AND EMERGING PRACTICE 1,Fall 2019,4.0,Open,TR,940,1220,SAGE,BLDG,4,ARDER A,NULL,"This course merges contemporary art production with technologies and social interventions. Students will combine historical, inter-media approaches with new, evolving trends in social practice. Studio assignments will use language, performance, programming, moving images, and more as tools and as media to construct creative-situations that prompt dialogue and critique. Special emphasis will be placed on introductory techniques that move beyond the studio and into collaborative, participatory, community-based productions. Not open to seniors. $50 Studio Fee. If the course fills and you would like to be added to the wait list, please contact Stephanie Ashenfelder at stephanie.ashenfelder@rochester.edu.",FMS
27622,FMS 220,"POLISH LIT, FILM, CULTURE",Fall 2019,4.0,Open,TR,1105,1220,MEL,218,0,CZERNIK J,NULL,"This course will focus on modern Polish literature and culture and look at cultural heritage that is often considered local, ‘minor’ and inaccessible from the outside. We will explore Polish cinema (Wojciech Jerzy Has, Andrzej Wajda, Krzysztof Kieślowski, etc.) and literature (Conrad, Schulz, Nałkowska, Borowski, Iwaszkiewicz, Miłosz, Gombrowicz, Szymborska, Zagajewski, Tokarczuk, Lem, Kapuściński, etc.), identifying local perspectives as well as global ambitions of Polish authors and artists, looking not only for national dimensions of Polish culture, but checking how it fits into the global cultural marketplace and world literature.",FMS
90330,FMS 221,Russian Cinema After the Fall,Fall 2019,4.0,Open,MW,1400,1515,LATT,431,0,NULL,NULL,"This course examines developments and innovations in Russian cinema from the collapse of the Soviet Union to the present day as the Russian film industry struggled to move from a command to a market economy and adapt to new challenges. We will consider these films as works of cinematic art, as cultural/historical artifacts, tools of propaganda and nation building, aesthetic manifestations of political dissent, and (most importantly) how these ways of ""thinking about film"" relate to one another and reflect the cultural and ideological complexities of post-Soviet modernity. Taught by Prof. Rita Safariants (Ph.D., Yale), who is joining MLC in the fall as assistant professor of Russian.",FMS
89180,FMS 223,DANCE ON CAMERA:CAMERA ON DANCE,Fall 2019,4.0,Open,TR,1105,1345,SAGE,BLDG,15,LEBLANC-ROBER,NULL,NULL,FMS
85446,FMS 238,"American Movies in their Moment: The Golden Age, 1929-1945",Fall 2019,4.0,Open,MW,1150,1305,GAVET,312,0,WESTBROOK R,NULL,"This course considers feature films as evidence for the cultural history of modern America by considering the role of movies in the social imaginary of the Great Depression and World War II. Films include Little Caesar, Gold Diggers of 1933,  Gone with the Wind, Citizen Kane, Double Indemnity, Best Years of Our Lives.",FMS
27653,FMS 240,The Films of Pier Paolo Pasolini,Fall 2019,4.0,Open,MW,1650,1805,B&L,315,16,KORN A,NULL,"Pier Paolo Pasolini is one of Italy’s major 20th-century artists and intellectuals. He worked as a poet, novelist, filmmaker, playwright and essayist, creating scandal with his radical critique of Italy’s modernization and rising consumer culture in the 1960s. As a director, he made some of the most challenging and controversial works in film history. This course gives students a solid understanding of his films by examining how each work addresses Italy’s transformation from a premodern agrarian and artisanal culture, to a modern capitalist one. Films include: Accattone, Mamma Roma, The Hawks and the Sparrows, Theorem, The Decameron and Salò. To provide students with a foundation in Pasolini’s thought and in film analysis, discussions will focus on both thematic and formal issues, such as Marxist politics, Catholicism, sexuality, homoeroticism, violence and his pastiche style. Assignments include: readings, screenings, papers and a final essay. Readings and screenings will be in English.",FMS
89881,FMS 246,"BRIGHT LIGHTS, BIG CITY: THE URBAN IMAGINATION",Fall 2019,4.0,Open,TR,1400,1515,MOREY,205,25,HWANG J,NULL,The city in film and literature is never just a physical space - discourses of modernity and urban life are mapped onto real and imagines urban spaces.  In this course we will explore how the relationship between the spaces of the city and the stories told about and through them shape our understanding of urban life.,FMS
27664,FMS 247,FILM HISTORY: EARLY CINEMA,Fall 2019,4.0,Open,T,1815,2200,GEM,CURT,0,NULL,NULL,"Intro to history, technology, cultural significance of motion pictures of the ""pre-sound"" era, screenings of 35mm prints accompanied by live music in the Dryden Theatre. Special attention to major pioneers, Dickson, Porter, Lumière, Méliès, and Griffith, including a variety of internationally produced films selected from the world-famous archival film collection of the George Eastman House. Same as FMS 247",FMS
89222,FMS 257,ADVANCED VIDEO ART: LANDSCAPE,Fall 2019,4.0,Open,MW,900,1140,SAGE,BLDG,15,ADAMS C,NULL,"This course explores video art processes with an emphasis on landscape, environments, climate change, immigration and migration, global economies, environmental justice, food studies, apocalypse, the Anthropocene, perception of nature, social justice, experimental practices, and emerging technologies. Students will consider time-based objects and sound from eco-artistic perspectives questioning and interrupting conventional narrative forms while embracing innovative techniques to generate new and unexpected results. Projects will involve installation, single channel, sound, and networked based approaches. Works will be examined within a critical environmental arts framework through readings, critiques, viewings and critical discussions. Permission of instructor. $50 studio fee.",FMS
89555,FMS 267,TOPICS IN ITALIAN CULTURE (4.0 CREDITS),Fall 2019,4.0,Open,TR,1105,1220,B&L,315,15,SINISCALCO F,NULL,"The course aims to introduce students to the history of the documentary film genre, to offer hands-on experience in documentary film production and editing, and to reflect on some of the major issues in intercultural communication, and more specifically in the representation of one of the most significant areas of southern Italy. Students will contribute to the production of a documentary film on the island of Procida, in the bay of Naples. Most of the course work will be conducted on the editing of pre-recorded footage of Procida, however, there will also be a production component where the students will shoot and edit their own interviews with local Rochesterians whose ancestors are from the island of Procida, or more generally from the province of Naples. As a preliminary phase to editing and producing an interview, Procida’s local culture, history, literature and art will be investigated through selected readings and films.",FMS
89614,FMS 273,Director Studies: Akira Kurosawa,Fall 2019,4.0,Open,TR,1105,1220,DEWEY,4162,15,BERNARDI J,NULL,"An intensive study of the films of Akira Kurosawa, Japan's most enduring and recognized film auteur. From the 1940s to his death in 1998, Kurosawa’s fifty-year career allows us to consider major cultural, political, and social issues and events that left an imprint on the theory and production of Japanese cinema; we will also consider how  classical “Japanese cinema” has been conceptualized through his work. We address the work of individuals (e.g., screenwriter Shinobu Hashimoto, composer Fumio Hayasaka) who contributed to Kurosawa’s oeuvre but are recognized a notable creative figures in their own right. Finally, we discuss how Kurosawa’s technique and signature style has influenced the work of other directors. Screenings include Kurosawa's well-known period films as well as less familiar contemporary dramas. Previous course work in Japanese and/or film studies is useful but not required.",FMS
86721,FMS 274B,Environmental Apocalypse and Anthropocene,Fall 2019,4.0,Open,MW,1525,1640,LCHAS,161,15,NADIR L,NULL,"Are we experiencing the end of the world? Popular culture and the media cycle broadcast endless news of developments suggesting the end of human civilization: infertility crises, weather disasters, GMO monsters, class warfare, mass extinction, and infectious diseases, even zombies. This course investigates representations of environmental apocalypse and the new geological era of the Anthropocene in order to understand the cultural politics and history of anxiety about end-times and the meaning of nature, planet, and ecology in our lives. We will read fiction by Cormac McCarthy​, Octavia Butler, and Indra Sinha; screen the films Mad Max: Fury Road, 28 Days Later, World War Z, and Snowpiercer; examine Arcade Fire’s album The Suburbs; and study indigenous survivance poetry and recent environmental theory. The course includes a daylong workshop at the Skä•noñh Great Law of Peace Center in Syracuse, NY.",FMS
90139,FMS 275,Food Media and Literature,Fall 2019,4.0,Open,MW,1230,1345,LCHAS,143,15,NADIR L,NULL,"This course studies how our eating practices are shaped by industrial, political, and ecological processes. To understand the politics, economics, and history of what appears on our plates, we cover topics such as biotechnology, food-preservation, chemicals and fertilizers, fast food, processed food, genetically modified organisms, obesity, superbugs, and the organic, local, vegetarian, slow-food, and food justice movements—primarily from the perspective of artistic, literary, and cultural texts.",FMS
90329,FMS 284,Contemporary German Cinema,Fall 2019,4.0,Open,TR,1650,1805,MEL,218,25,HWANG J,NULL,"This course will provide an overview of the diverse films that comprise contemporary German-language cinema from the 1960s to the present day. We will explore questions of race, class, gender and national identity in both fiction and non-fiction films. Directors include Harun Farocki, Magarethe von Trotta, Wim Wenders, Ruth Klüger, Michael Haneke and Christian Petzold. This course will be taught in English and all films will have English subtitles. No knowledge of the German language is required.",FMS
89362,FMS 299,ATOMIC CREATURES: GODZILLA,Fall 2019,4.0,Open,TR,1400,1515,LATT,431,15,BERNARDI J,NULL,"A focused study of Godzilla on film, beginning with the 1954 film that inspired and helped define the Japanese kaiju eiga genre. The larger context of the course is a critical investigation of genre film, specifically the science-fiction/horror/creature-feature film, and a careful consideration of the “culture of war” (World War II through 21st century). We begin with a sampling of seminal non-Japanese titles that provided the foundation for the Godzilla film paradigm, then focus on a close textual study of select “Godzilla films” that help us understand the historical and social contexts for Godzilla’s erratic trajectory since 1954. Recent DVD releases with both dubbed and original Japanese language versions enable us to dissect the culturally generated permutations of kaiju eiga.",FMS
87131,FMS 356,CLASSICAL FILM THEORY,Fall 2019,4.0,Open,MW,1400,1515,MOREY,504,30,WILLIS S,FMS 132 - Intro to Art of Film OR FMS 131 - Intro to Media Studies,"This course examines the philosophical, aesthetic, and social issues that are central to classical film theory. It traces the historical development of film theory from 1900 to the 1950s. We will begin with on thinkers in the period of early cinema, including Germaine Dulac, Jean and Marie Epstein, and then we will examine the development of film theory in the work of later theorists, such as Jean Mitry, Sergei Eisenstein, Dziga Vertov, Siegfried Kracauer, Walter Benjamin, Andre Bazin and Christian Metz. Weekly screenings of historically contemporary films will allow us to examine the ongoing dialogue between the evolving medium and the developing theoretical discussion.",FMS
87499,FMS 357,FRENCH CINEMA:THE NEW WAVE,Fall 2019,4.0,Open,T,1400,1640,MOREY,504,30,WILLIS S,NULL,NULL,FMS
27725,FMS 391,INDEPENDENT STUDY,Fall 2019,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,FMS
27744,FMS 392,PRACTICUM,Fall 2019,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,FMS
27766,FMS 394,INTERNSHIP,Fall 2019,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,FMS
89623,FMS 473,Director Studies: Akira Kurosawa,Fall 2019,4.0,Open,TR,1105,1220,DEWEY,4162,15,BERNARDI J,NULL,"An intensive study of the films of Akira Kurosawa, Japan's most enduring and recognized film auteur. From the 1940s to his death in 1998, Kurosawa’s fifty-year career allows us to consider major cultural, political, and social issues and events that left an imprint on the theory and production of Japanese cinema; we will also consider how  classical “Japanese cinema” has been conceptualized through his work. We address the work of individuals (e.g., screenwriter Shinobu Hashimoto, composer Fumio Hayasaka) who contributed to Kurosawa’s oeuvre but are recognized a notable creative figures in their own right. Finally, we discuss how Kurosawa’s technique and signature style has influenced the work of other directors. Screenings include Kurosawa's well-known period films as well as less familiar contemporary dramas. Previous course work in Japanese and/or film studies is useful but not required.",FMS
27798,FMS 491,MASTER'S READING COURSE,Fall 2019,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,FMS
89377,FMS 499,ATOMIC CREATURES: GODZILLA,Fall 2019,4.0,Open,TR,1400,1515,LATT,431,15,BERNARDI J,NULL,"A focused study of Godzilla on film, beginning with the 1954 film that inspired and helped define the Japanese kaiju eiga genre. The larger context of the course is a critical investigation of genre film, specifically the science-fiction/horror/creature-feature film, and a careful consideration of the “culture of war” (World War II through 21st century). We begin with a sampling of seminal non-Japanese titles that provided the foundation for the Godzilla film paradigm, then focus on a close textual study of select “Godzilla films” that help us understand the historical and social contexts for Godzilla’s erratic trajectory since 1954. Recent DVD releases with both dubbed and original Japanese language versions enable us to dissect the culturally generated permutations of kaiju eiga.",FMS
87145,FMS 556,CLASSICAL FILM THEORY,Fall 2019,4.0,Open,MW,1400,1515,MOREY,504,30,WILLIS S,FMS 132 - Intro to Art of Film OR FMS 131 - Intro to Media Studies,"This course examines the philosophical, aesthetic, and social issues that are central to classical film theory. It traces the historical development of film theory from 1900 to the 1950s. We will begin with on thinkers in the period of early cinema, including Germaine Dulac, Jean and Marie Epstein, and then we will examine the development of film theory in the work of later theorists, such as Jean Mitry, Sergei Eisenstein, Dziga Vertov, Siegfried Kracauer, Walter Benjamin, Andre Bazin and Christian Metz. Weekly screenings of historically contemporary films will allow us to examine the ongoing dialogue between the evolving medium and the developing theoretical discussion.",FMS
27802,FR 101,ELEMENTARY FRENCH I,Fall 2019,4.0,Open,TR,940,1055,LCHAS,163,20,NASRA C,NULL,"French 101 is an introductory language course.  Students learn fundamentals of grammar, and pronunciation in the context of French culture.  Emphasis is on developing communicating skills, principally speaking but also including listening, reading and writing.  There is an obligatory recitation section twice a week in addition to the main class and the work in the multimedia center. NO AUDITS",FR
27817,FR 101,ELEMENTARY FRENCH I,Fall 2019,4.0,Open,MW,1230,1345,LCHAS,104,20,PAPAIOANNOU J,NULL,"French 101 is an introductory language course.  Students learn fundamentals of grammar, and pronunciation in the context of French culture.  Emphasis is on developing communicating skills, principally speaking but also including listening, reading and writing.  There is an obligatory recitation section twice a week in addition to the main class and the work in the multimedia center. NO AUDITS",FR
89848,FR 102,ELEMENTARY FRENCH II,Fall 2019,4.0,Open,TR,940,1055,MOREY,205,14,RADEGONDE-EIS,FR 101 or placement,French 102 continues the work of the beginning course. There is an additional emphasis on reading comprehension and vocabulary building.  NO AUDITS,FR
27865,FR 153,INTERMEDIATE FRENCH,Fall 2019,4.0,Open,MW,1230,1345,LCHAS,163,18,NASRA C,"FR 102, FR 111, or placement",Intermediate French. Development of oral and written skills through the exploration of specific topics and themes. Emphasis on grammatical forms and idioms. NO AUDITS,FR
27878,FR 153,INTERMEDIATE FRENCH,Fall 2019,4.0,Open,TR,1230,1345,LCHAS,181,18,NASRA C,"FR 102, FR 111, or placement",Intermediate French. Development of oral and written skills through the exploration of specific topics and themes. Emphasis on grammatical forms and idioms. NO AUDITS,FR
27880,FR 155,FRENCH CONVERSATION & COMPOSITION,Fall 2019,4.0,Open,MWF,900,950,DOUG,302,19,QUINIO L,"FR 153, FR 154, or placement","The most advanced conversation and composition course aims to bring students to a level of proficiency with the spoken language, including its idimatic forms, and to refine composition skills. Course materials include extensive use of popular French culture, including film.",FR
27899,FR 160,THE NEW EUROPE,Fall 2019,4.0,Open,MW,1400,1515,LATT,401,19,MASLENNIKOV N,NULL,"One class each week will look at the post-war rise of the European Union and the extent to which it has successfully united a majority of European countries and created a new, post-national European identity. The other weekly class will follow current events in a Europe that stretches from the Atlantic coast eastward to the Ural Mountains of Russia, and comprises more than forty nations, each of which has its own “brand” based on a complex mix of historical, geographical, economic, and cultural factors. In English.",FR
27904,FR 200,ADVANCED FRENCH,Fall 2019,4.0,Open,TR,940,1055,LCHAS,160,18,PAPAIOANNOU J,"FR 153, FR 154, or placement","Intensive practice in reading, writing, and speaking French, based on rigorous grammar review and on close readings of literary and cultural texts. Classroom work emphasizes grammar, speaking, reading and writing French.",FR
27910,FR 200,ADVANCED FRENCH,Fall 2019,4.0,Open,MW,1025,1140,LATT,401,18,PAPAIOANNOU J,"FR 153, FR 154, or placement","Intensive practice in reading, writing, and speaking French, based on rigorous grammar review and on close readings of literary and cultural texts. Classroom work emphasizes grammar, speaking, reading and writing French.",FR
27928,FR 204,CONTEMPORARY FRENCH CULTURE,Fall 2019,4.0,Open,TR,1105,1220,LCHAS,160,20,PAPAIOANNOU J,NULL,"This course is designed to provide students with a comprehensive view of French Contemporary culture through major trends of French cultural, political, and intellectual life in the recent years.  While we cannot study factual representations of French culture, we will attempt to establish a conceptual framework that would help us in the understanding of complex questions such as What does it mean to be French?, What is France?  What is French culture?, etc.",FR
89288,FR 228,Humanitarianism and Its Discontents,Fall 2019,4.0,Open,MW,1230,1345,LATT,441,0,KEMEDJIO C,NULL,"Course explores and interrogates the concept and practice of humanitarianism, which, as recent examples have shown, often has a dark side, despite its ethical pretensions. We will examine how humanitarianism is a response to various forms of social insecurity and how, as a form of outside intervention, it puts certain communities in a situation of extreme vulnerability. What are the genealogies of these social insecurities? How do thinkers, novelists, and filmmakers critically investigate these humanitarian responses? What are the alternative models to charity? We will address these questions from the perspective of French and francophone intellectuals, artists, and writers. Taught in English. French majors and minors will have the opportunity to read texts in the original language.",FR
89264,FR 229,Existentialism,Fall 2019,4.0,Open,W,1650,1930,MOREY,504,0,DORAN R,NULL,"Existentialism is a mostly European intellectual movement that centers on the idea of individual freedom as grounded on notions of human existence, responsibility, and the seeking of meaning in life through self-creation (choosing oneself). We will study this movement’s main philosophical progenitors, from Kierkegaard and Nietzsche in the nineteenth century, to Jaspers, Heidegger, Sartre, and de Beauvoir in the twentieth, and its major concepts of authenticity, angst, bad faith, nothingness, and being. Conducted in English.",FR
86548,FR 259,Les Philosophes & the French Enlightenment,Fall 2019,4.0,Open,TR,1815,1930,LATT,401,0,DORAN R,NULL,"Study of major authors of the French Enlightenment (1715-1789), specifically those who wrote philosophical fiction (novels, novellas, science fiction) as well as treatises (which often use novelistic techniques). Known as “les philosophes,” these public intellectuals used diverse genres to challenge the authority of the Church and the Monarchy, and advocate for the cultivation of liberal political values and for the elevation of reason and science. Authors studied include Montesquieu, Voltaire, Rousseau, and Diderot. Fulfills the early modern breadth requirement for the French major. Conducted in French.",FR
86530,FR 271,INTRODUCTION TO FRANCOPHONE LITERATURE,Fall 2019,4.0,Open,MW,1025,1140,MEL,219,0,KEMEDJIO C,NULL,"This course surveys Francophone African and Caribbean literature from its beginnings in the 1940s to the postcolonial age. Study includes major trends and texts that have shaped the emergence of a genuine Francophone literary tradition. Issues of cultural confrontations, exile, panafricanism, diasporic migrations and interactions, race, class, and gender in African and Caribbean postcolonial societies are addressed through a close reading of texts. Movies are used as an integral part of this course and help in the understanding of the concept.",FR
87159,FR 285,CLASSICAL FILM THEORY,Fall 2019,4.0,Open,MW,1400,1515,MOREY,504,30,WILLIS S,FMS 132 - Intro to Art of Film OR FMS 131 - Intro to Media Studies,"This course examines the philosophical, aesthetic, and social issues that are central to classical film theory. It traces the historical development of film theory from 1900 to the 1950s. We will begin with on thinkers in the period of early cinema, including Germaine Dulac, Jean and Marie Epstein, and then we will examine the development of film theory in the work of later theorists, such as Jean Mitry, Sergei Eisenstein, Dziga Vertov, Siegfried Kracauer, Walter Benjamin, Andre Bazin and Christian Metz. Weekly screenings of historically contemporary films will allow us to examine the ongoing dialogue between the evolving medium and the developing theoretical discussion.",FR
27987,FR 391,INDEPENDENT STUDY,Fall 2019,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,FR
27993,FR 392,PRACTICUM,Fall 2019,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,FR
28039,FR 404,CONTEMPORARY FRENCH CULTURE,Fall 2019,4.0,Open,TR,1105,1220,LCHAS,160,20,PAPAIOANNOU J,NULL,"This course is designed to provide students with a comprehensive view of French Contemporary culture through major trends of French cultural, political, and intellectual life in the recent years.  While we cannot study factual representations of French culture, we will attempt to establish a conceptual framework that would help us in the understanding of complex questions such as What does it mean to be French?, What is France?  What is French culture?, etc.",FR
87075,FR 480,FRENCH CINEMA:THE NEW WAVE,Fall 2019,4.0,Open,T,1400,1640,MOREY,504,30,WILLIS S,NULL,NULL,FR
28084,FR 491,MASTER'S READINGS IN FRENCH,Fall 2019,0.0,Open,TBA,NULL,NULL,NULL,NULL,30,NULL,NULL,NULL,FR
28096,FR 895,CONT OF MASTER'S ENROLLMENT,Fall 2019,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,FR
28102,FR 899,MASTER'S DISSERTATION,Fall 2019,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,FR
28126,GER 101,ELEMENTARY GERMAN I,Fall 2019,4.0,Open,MW,900,1015,DOUG,403,22,WURTH V,NULL,"This is the first semester of a two-semester sequence using an exciting new interactive approach to language learning.  Students are encouraged, right from the start, to communicate in German utilizing basic vocabulary and authentic expressions in their spoken and written work. Listening comprehension is honed using audio taped material featuring a variety of native speakers, while a series of video tapes provide a basic introduction to the cultures of German speaking countries.",GER
28134,GER 101,ELEMENTARY GERMAN I,Fall 2019,4.0,Open,MW,1025,1140,MEL,224,22,BECKER K,NULL,"This is the first semester of a two-semester sequence using an exciting new interactive approach to language learning.  Students are encouraged, right from the start, to communicate in German utilizing basic vocabulary and authentic expressions in their spoken and written work. Listening comprehension is honed using audio taped material featuring a variety of native speakers, while a series of video tapes provide a basic introduction to the cultures of German speaking countries.",GER
28143,GER 101,ELEMENTARY GERMAN I,Fall 2019,4.0,Open,MW,1400,1515,B&L,269,22,BELJANSKI T,NULL,"This is the first semester of a two-semester sequence using an exciting new interactive approach to language learning.  Students are encouraged, right from the start, to communicate in German utilizing basic vocabulary and authentic expressions in their spoken and written work. Listening comprehension is honed using audio taped material featuring a variety of native speakers, while a series of video tapes provide a basic introduction to the cultures of German speaking countries.",GER
28180,GER 151,INTERMEDIATE GERMAN I,Fall 2019,4.0,Open,MW,1400,1515,DOUG,403,18,BECKER K,GER 102 or placement,"Process writing, reading, and listening exercises provide the context in this course for a thorough review of German grammatical structures. Students are expected to write short, weekly essays; complete weekly assignments in listening, reading and/or grammar; and hone their speaking skills through active class participation. Goal of this two-semester sequence is communicative proficiency.",GER
28199,GER 151,INTERMEDIATE GERMAN I,Fall 2019,4.0,Open,TR,940,1055,DOUG,403,18,BECKER K,GER 102 or placement,"Process writing, reading, and listening exercises provide the context in this course for a thorough review of German grammatical structures. Students are expected to write short, weekly essays; complete weekly assignments in listening, reading and/or grammar; and hone their speaking skills through active class participation. Goal of this two-semester sequence is communicative proficiency.",GER
28206,GER 160,THE NEW EUROPE,Fall 2019,4.0,Open,MW,1400,1515,LATT,401,19,MASLENNIKOV N,NULL,"One class each week will look at the post-war rise of the European Union and the extent to which it has successfully united a majority of European countries and created a new, post-national European identity. The other weekly class will follow current events in a Europe that stretches from the Atlantic coast eastward to the Ural Mountains of Russia, and comprises more than forty nations, each of which has its own “brand” based on a complex mix of historical, geographical, economic, and cultural factors. In English.",GER
28219,GER 200,ADVANCED CONVERSATION & COMPOSITION,Fall 2019,4.0,Open,MW,1230,1345,DOUG,403,30,BECKER K,GER 152 or placement,This class assumes enough knowledge of the languge for reading somewhat longer fictional and nonfictional texts and viewing German films in the original.  The class is organized around general topics and themes.  Students will write weekly essays in German on select topics.  Class taught in German.,GER
28235,GER 203,INTRODUCTION TO GERMAN LITERATURE,Fall 2019,4.0,Open,TR,1230,1345,LATT,401,0,CERAMI L,GER 200 or instructor's permission,"Everything you ever wanted to know about German literature but were afraid to ask.  This course looks at German poems, plays and novellas from various historical periods and within the context of several techniques of interpretation.  It is designed to prepare students for sophisticated analysis of literary texts.",GER
89716,GER 224,Women Writers & Rebels,Fall 2019,4.0,Open,TR,1105,1220,LCHAS,161,0,CERAMI L,NULL,"What makes a rebel author? This course will examine the works and lives of 20th century German women writers – Rosa Luxemburg, Hannah Arendt, Ulrike Meinhof and Christa Wolf, and others – who stand out as individuals who rebelled against socio-political and discursive-artistic norms of their respective times. Our readings will be clustered around dominant themes borrowed from our authors – suffrage, sexuality, socialism, fascism, war and family – which serve as textual as well as historical foci. This course will introduce students to close reading methods across diverse genres (fiction and non-fiction) and media. All readings and discussion will be in English.",GER
89660,GER 230,POE AND HOFFMANN: UNCANNY STORIES,Fall 2019,4.0,Open,MW,1230,1345,LCHAS,184,12,GUSTAFSON S,NULL,"This course explores the beginnings of the horror and detective genres in the 19th century. Particular attention is devoted to the narrative structure, tropes, and psychological content of the strange tales by Poe and Hoffmann. Theories of horror are also addressed to include discussions by lessing, Todorov, Huet, and Kristeva.",GER
89933,GER 232,"WIZARDS, MAGIC, & FANTASY",Fall 2019,4.0,Open,MW,900,1015,LCHAS,163,0,GUSTAFSON S,NULL,"This course traces the development of the fantasy literature genre from ETA Hoffman’s The Golden Pot to JK Rowling’s Harry Potter series.  Particular attention is devoted to the tropes and structures of fantasy narratives as they offer the reader an escape from a mundane or threatening world and provide intricate social critiques.  Topics addressed include:  wizards, witches, talking cats, flights of fantasy, new worlds, and social consructions of work, class, others, families, mothers, fathers, masculinity, femininity etc. Authors include: Hoffmann, Rowling, Shelley, Orwell, Tolkien, Kafka, Atwood etc.",GER
89875,GER 252,"BRIGHT LIGHTS, BIG CITY: THE URBAN IMAGINATION",Fall 2019,4.0,Open,TR,1400,1515,MOREY,205,25,HWANG J,NULL,The city in film and literature is never just a physical space - discourses of modernity and urban life are mapped onto real and imagines urban spaces.  In this course we will explore how the relationship between the spaces of the city and the stories told about and through them shape our understanding of urban life.,GER
89911,GER 282,Contemporary German Cinema,Fall 2019,4.0,Open,TR,1650,1805,MEL,218,25,HWANG J,NULL,"This course will provide an overview of the diverse films that comprise contemporary German-language cinema from the 1960s to the present day. We will explore questions of race, class, gender and national identity in both fiction and non-fiction films. Directors include Harun Farocki, Magarethe von Trotta, Wim Wenders, Ruth Klüger, Michael Haneke and Christian Petzold. This course will be taught in English and all films will have English subtitles. No knowledge of the German language is required.",GER
28270,GER 391,INDEPENDENT STUDY,Fall 2019,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,GER
28288,GER 392,PRACTICUM,Fall 2019,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,GER
28308,GER 394,INTERNSHIP,Fall 2019,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,GER
89701,GER 430,POE AND HOFFMANN: UNCANNY STORIES,Fall 2019,4.0,Open,MW,1230,1345,LCHAS,184,12,GUSTAFSON S,NULL,"This course explores the beginnings of the horror and detective genres in the 19th century. Particular attention is devoted to the narrative structure, tropes, and psychological content of the strange tales by Poe and Hoffmann. Theories of horror are also addressed to include discussions by lessing, Todorov, Huet, and Kristeva.",GER
89900,GER 452,"BRIGHT LIGHTS, BIG CITY: THE URBAN IMAGINATION",Fall 2019,4.0,Open,TR,1400,1515,MOREY,205,25,HWANG J,NULL,The city in film and literature is never just a physical space - discourses of modernity and urban life are mapped onto real and imagines urban spaces.  In this course we will explore how the relationship between the spaces of the city and the stories told about and through them shape our understanding of urban life.,GER
90107,GER 481,Contemporary German Cinema,Fall 2019,4.0,Open,TR,1650,1805,MEL,218,25,HWANG J,NULL,"This course will provide an overview of the diverse films that comprise contemporary German-language cinema from the 1960s to the present day. We will explore questions of race, class, gender and national identity in both fiction and non-fiction films. Directors include Harun Farocki, Magarethe von Trotta, Wim Wenders, Ruth Klüger, Michael Haneke and Christian Petzold. This course will be taught in English and all films will have English subtitles. No knowledge of the German language is required.",GER
28331,GER 491,MASTER'S READING IN GERMAN,Fall 2019,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,GER
28345,GER 492,PRACTICUM,Fall 2019,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,GER
28359,GER 495,MASTER'S RESEARCH IN GERMAN,Fall 2019,0.0,Open,TBA,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,GER
