"1534","1","Fall 2019","LTS","31843","LTS 220","POLISH LIT, FILM, CULTURE","4",NULL,"This course will focus on modern Polish literature and culture and look at cultural heritage that is often considered local, ‘minor’ and inaccessible from the outside. We will explore Polish cinema (Wojciech Jerzy Has, Andrzej Wajda, Krzysztof Kieślowski, etc.) and literature (Conrad, Schulz, Nałkowska, Borowski, Iwaszkiewicz, Miłosz, Gombrowicz, Szymborska, Zagajewski, Tokarczuk, Lem, Kapuściński, etc.), identifying local perspectives as well as global ambitions of Polish authors and artists, looking not only for national dimensions of Polish culture, but checking how it fits into the global cultural marketplace and world literature.",NULL,"CZERNIK J"
"1535","1","Fall 2019","LTS","31851","LTS 391","INDEPENDENT STUDY","0",NULL,NULL,NULL,NULL
"1536","1","Fall 2019","LTS","31878","LTS 394","INTERNSHIP","0",NULL,NULL,NULL,NULL
"1537","1","Fall 2019","LTS","31880","LTS 395","INDEPENDENT RESEARCH","0",NULL,"Capstone project for the program. Under the direction of an advisor, students complete a translation into English of a group of poems, a short story or novella, or an excerpt from a novel or play.",NULL,NULL
"1538","1","Fall 2019","LTS","31899","LTS 396","PUBLISHING LITERARY TRANSLATION","4",NULL,"This course runs in combination with an internship at Open Letter Books and focuses on explaining the basics of the business of literary publishing: editing, marketing, promoting, fundraising, ebooks, the future of bookselling, etc. Literature in translation is emphasized in this class, and all the topics covered tie in with the various projects interns work on for Open Letter Books.",NULL,"POST C"
"1539","1","Fall 2019","LTS","31904","LTS 400","STUDIES IN TRANSLATION","4",NULL,"This course will introduce students to the theoretical backgrounds, practical challenges,and creative activity of literary translation. We will survey appropriate theories of language and communication including semiotics, post-structuralism, pragmatics, discourse analysis, and cognitive linguistics. We will consider varied and conflicting descriptions by translators of what it is they believe they are doing and what they hope to accomplish by doing it; and we will study specific translations into English from a variety of sources in order to investigate the strategies and choices translators make and the implication of those choices for our developing sense of what kinds of texts translations actually are. Finally, students will, in consultation with the instructor or with another qualified faculty member, undertake exercises in translation of their own. By the end of this class each student should have a working knowledge of both the critical backgrounds and the artistic potentials of translation.",NULL,"SCOTT J"
"1540","1","Fall 2019","LTS","31928","LTS 401","TRANSLATION PORTFOLIO","4",NULL,"Under the direction of an advisor, students complete an independent translation project—a group of poems or stories, a novella, or an excerpt from a novel or play—that will be the centerpiece of the student’s translation portfolio.",NULL,"SCOTT J"
"1541","1","Fall 2019","LTS","31949","LTS 410","PUBLISHING LITERARY TRANSLATION","4",NULL,"This course runs in combination with an internship at Open Letter Books and focuses on explaining the basics of the business of literary publishing: editing, marketing, promoting, fundraising, ebooks, the future of bookselling, etc. Literature in translation is emphasized in this class, and all the topics covered tie in with the various projects interns work on for Open Letter Books.",NULL,"POST C"
"1542","1","Fall 2019","LTS","31961","LTS 491","MASTER'S READING COURSE","0",NULL,NULL,NULL,NULL
"1543","1","Fall 2019","LTS","31987","LTS 495","MASTER'S RESEARCH","0",NULL,NULL,NULL,NULL
"1544","1","Fall 2019","LTS","31993","LTS 895","CONT OF MASTER'S ENROLLMENT","0",NULL,NULL,NULL,NULL
"1545","1","Fall 2019","LTS","32000","LTS 897","MASTERS DISSERTATION","0",NULL,NULL,NULL,NULL
"1546","1","Fall 2019","MTH","32025","MTH 140","FOUNDATIONS OF CALCULUS","4",NULL,"This course covers pre-calculus material and is intended for students lacking the algebra and trigonometry background necessary to perform successfully in MTH 141. After completing this course students are ready to take MTH 141. MTH140 cannot be taken after completing MTH141 or MTH161 or higher.",NULL,NULL
"1547","1","Fall 2019","MTH","32044","MTH 141","CALCULUS I","4",NULL,"Analysis of the elementary real functions: algebraic, trigonometric, exponentials and their inverses and composites. Their graphs and derivatives. Topics include limits, continuity, asymptotes, the definition of the derivative, derivatives and derivative rules for algebraic, trigonometric, exponentials, and logarithms. Implicit differentiation, related rates, linear appoximation, differentials, mean value theorem, maxima and minima, curve sketchings, l'Hospital's rule. MTH 141, 142, and 143 is a three-semester sequence that covers, at a slower pace, exactly the same material as the two-semester sequence, MTH 161 and 162. This course uses the Tuesday/Thursday 08:00-09:30am Common Exam time. This course cannot be taken for credit after completing any of MTH 141A, 142, 143, 161, or 162. Students who want to repeat a course for a grade need to secure the approval of the Dean by completing an online Repeat Course Request Form.",NULL,NULL
"1548","1","Fall 2019","MTH","32057","MTH 141","CALCULUS I","4",NULL,"Analysis of the elementary real functions: algebraic, trigonometric, exponentials and their inverses and composites. Their graphs and derivatives. Topics include limits, continuity, asymptotes, the definition of the derivative, derivatives and derivative rules for algebraic, trigonometric, exponentials, and logarithms. Implicit differentiation, related rates, linear appoximation, differentials, mean value theorem, maxima and minima, curve sketchings, l'Hospital's rule. MTH 141, 142, and 143 is a three-semester sequence that covers, at a slower pace, exactly the same material as the two-semester sequence, MTH 161 and 162. This course uses the Tuesday/Thursday 08:00-09:30am Common Exam time. This course cannot be taken for credit after completing any of MTH 141A, 142, 143, 161, or 162. Students who want to repeat a course for a grade need to secure the approval of the Dean by completing an online Repeat Course Request Form.",NULL,"MADHU K"
"1549","1","Fall 2019","MTH","32066","MTH 141","CALCULUS I","4",NULL,"Analysis of the elementary real functions: algebraic, trigonometric, exponentials and their inverses and composites. Their graphs and derivatives. Topics include limits, continuity, asymptotes, the definition of the derivative, derivatives and derivative rules for algebraic, trigonometric, exponentials, and logarithms. Implicit differentiation, related rates, linear appoximation, differentials, mean value theorem, maxima and minima, curve sketchings, l'Hospital's rule. MTH 141, 142, and 143 is a three-semester sequence that covers, at a slower pace, exactly the same material as the two-semester sequence, MTH 161 and 162. This course uses the Tuesday/Thursday 08:00-09:30am Common Exam time. This course cannot be taken for credit after completing any of MTH 141A, 142, 143, 161, or 162. Students who want to repeat a course for a grade need to secure the approval of the Dean by completing an online Repeat Course Request Form.",NULL,NULL
"1550","1","Fall 2019","MTH","32079","MTH 141","CALCULUS I","4",NULL,"Analysis of the elementary real functions: algebraic, trigonometric, exponentials and their inverses and composites. Their graphs and derivatives. Topics include limits, continuity, asymptotes, the definition of the derivative, derivatives and derivative rules for algebraic, trigonometric, exponentials, and logarithms. Implicit differentiation, related rates, linear appoximation, differentials, mean value theorem, maxima and minima, curve sketchings, l'Hospital's rule. MTH 141, 142, and 143 is a three-semester sequence that covers, at a slower pace, exactly the same material as the two-semester sequence, MTH 161 and 162. This course uses the Tuesday/Thursday 08:00-09:30am Common Exam time. This course cannot be taken for credit after completing any of MTH 141A, 142, 143, 161, or 162. Students who want to repeat a course for a grade need to secure the approval of the Dean by completing an online Repeat Course Request Form.",NULL,NULL
"1551","1","Fall 2019","MTH","32213","MTH 142","CALCULUS II","4",NULL,"Calculus of algebraic, logarithmic, exponential, and trigonometric functions and their inverses.  The definite integral, the fundamental theorem of calculus, geometric and physical applications including areas, volumes, work, and arc length.  Techniques of integration including substitution rule, integration by parts, trigonometric substitution, partial fractions.  Improper integrals.This course uses the Tuesday/Thursday 08:00-09:30am Common Exam time.This course cannot be taken for credit after completing MTH 143 or 162.  Students who want to repeat a course for a grade need to secure the approval of the Dean by completing an online Repeat Course Request Form.","MTH 141","HAESSIG C"
"1552","1","Fall 2019","MTH","32224","MTH 142","CALCULUS II","4",NULL,"Calculus of algebraic, logarithmic, exponential, and trigonometric functions and their inverses.  The definite integral, the fundamental theorem of calculus, geometric and physical applications including areas, volumes, work, and arc length.  Techniques of integration including substitution rule, integration by parts, trigonometric substitution, partial fractions.  Improper integrals.This course uses the Tuesday/Thursday 08:00-09:30am Common Exam time.This course cannot be taken for credit after completing MTH 143 or 162.  Students who want to repeat a course for a grade need to secure the approval of the Dean by completing an online Repeat Course Request Form.","MTH 141",NULL
"1553","1","Fall 2019","MTH","32335","MTH 143","CALCULUS III","4",NULL,"This is the third semester of a three-semester calculus sequence.  Calculus with parametric curves and polar coordinates.  Sequences, series, tests for convergence including comparison tests, integral test, alternating series test, ratio test, root test.  Taylor and Maclaurin series. This course uses the Tuesday/Thursday 08:00-09:30am Common Exam time. This course cannot be taken for credit after completing MTH 162.  Students who want to repeat a course for a grade need to secure the approval of the Dean by completing an online Repeat Course Request Form.","MTH 141, MTH 142",NULL
"1554","1","Fall 2019","MTH","32341","MTH 143","CALCULUS III","4",NULL,"This is the third semester of a three-semester calculus sequence.  Calculus with parametric curves and polar coordinates.  Sequences, series, tests for convergence including comparison tests, integral test, alternating series test, ratio test, root test.  Taylor and Maclaurin series. This course uses the Tuesday/Thursday 08:00-09:30am Common Exam time. This course cannot be taken for credit after completing MTH 162.  Students who want to repeat a course for a grade need to secure the approval of the Dean by completing an online Repeat Course Request Form.","MTH 141, MTH 142","TUCKER A"
"1555","1","Fall 2019","MTH","32397","MTH 150","DISCRETE MATHEMATICS","4",NULL,"Logic, functions, algorithms, mathematical reasoning, mathematical induction, recurrence relations, techniques of counting, equivalence relations, graphs, trees.  Required for Computer Science majors.This course uses the Tuesday/Thursday 08:00-09:30am Common Exam time.",NULL,"MKRTCHYAN S"
"1556","1","Fall 2019","MTH","32401","MTH 150","DISCRETE MATHEMATICS","4",NULL,"Logic, functions, algorithms, mathematical reasoning, mathematical induction, recurrence relations, techniques of counting, equivalence relations, graphs, trees.  Required for Computer Science majors.This course uses the Tuesday/Thursday 08:00-09:30am Common Exam time.",NULL,"LORMAN V"
"1557","1","Fall 2019","MTH","32416","MTH 150","DISCRETE MATHEMATICS","4",NULL,"Logic, functions, algorithms, mathematical reasoning, mathematical induction, recurrence relations, techniques of counting, equivalence relations, graphs, trees.  Required for Computer Science majors.This course uses the Tuesday/Thursday 08:00-09:30am Common Exam time.",NULL,"LUBKIN S"
"1558","1","Fall 2019","MTH","32427","MTH 150","DISCRETE MATHEMATICS","4",NULL,"Logic, functions, algorithms, mathematical reasoning, mathematical induction, recurrence relations, techniques of counting, equivalence relations, graphs, trees.  Required for Computer Science majors.This course uses the Tuesday/Thursday 08:00-09:30am Common Exam time.",NULL,NULL
"1559","1","Fall 2019","MTH","32438","MTH 150A","DISCRETE MATH MODULE","1",NULL,"Passing the course will grant a waiver to the MTH 150 requirement for the Computer Science program, but does not fulfill any other requirements that MTH 150 may fulfill.This course uses the Tuesday/Thursday 08:00-09:30am Common Exam time.","Permission of instructor required.  This module is only open to students in honors calculus.","MKRTCHYAN S"
"1560","1","Fall 2019","MTH","32440","MTH 161","CALCULUS IA","4",NULL,"Elementary real functions: algebraic, trigonometric, exponential, their inverses, graphs, derivatives and integrals; limits, l'Hopital's rules, Mean value theorem, maxima and minima, curve plotting. The fundamental theorem of calculus, with geometric and physical applications, substitution rule for integration. This course uses the Tuesday/Thursday 08:00-09:30am Common Exam time. Students can drop from MTH 161 to MTH 141 up to one week following the first exam in MTH 161. Interested students should speak with their professor for details. This course cannot be taken for credit after completing any of MTH 141, 142, 143, or 162. Students who want to repeat a course for a grade need to secure the approval of the Dean by completing an online Repeat Course Request Form.",NULL,"XI Y"
"1561","1","Fall 2019","MTH","32452","MTH 161","CALCULUS IA","4",NULL,"Elementary real functions: algebraic, trigonometric, exponential, their inverses, graphs, derivatives and integrals; limits, l'Hopital's rules, Mean value theorem, maxima and minima, curve plotting. The fundamental theorem of calculus, with geometric and physical applications, substitution rule for integration. This course uses the Tuesday/Thursday 08:00-09:30am Common Exam time. Students can drop from MTH 161 to MTH 141 up to one week following the first exam in MTH 161. Interested students should speak with their professor for details. This course cannot be taken for credit after completing any of MTH 141, 142, 143, or 162. Students who want to repeat a course for a grade need to secure the approval of the Dean by completing an online Repeat Course Request Form.",NULL,NULL
"1562","1","Fall 2019","MTH","32469","MTH 161","CALCULUS IA","4",NULL,"Elementary real functions: algebraic, trigonometric, exponential, their inverses, graphs, derivatives and integrals; limits, l'Hopital's rules, Mean value theorem, maxima and minima, curve plotting. The fundamental theorem of calculus, with geometric and physical applications, substitution rule for integration. This course uses the Tuesday/Thursday 08:00-09:30am Common Exam time. Students can drop from MTH 161 to MTH 141 up to one week following the first exam in MTH 161. Interested students should speak with their professor for details. This course cannot be taken for credit after completing any of MTH 141, 142, 143, or 162. Students who want to repeat a course for a grade need to secure the approval of the Dean by completing an online Repeat Course Request Form.",NULL,"YILDIRIM U"
"1563","1","Fall 2019","MTH","32474","MTH 161","CALCULUS IA","4",NULL,"Elementary real functions: algebraic, trigonometric, exponential, their inverses, graphs, derivatives and integrals; limits, l'Hopital's rules, Mean value theorem, maxima and minima, curve plotting. The fundamental theorem of calculus, with geometric and physical applications, substitution rule for integration. This course uses the Tuesday/Thursday 08:00-09:30am Common Exam time. Students can drop from MTH 161 to MTH 141 up to one week following the first exam in MTH 161. Interested students should speak with their professor for details. This course cannot be taken for credit after completing any of MTH 141, 142, 143, or 162. Students who want to repeat a course for a grade need to secure the approval of the Dean by completing an online Repeat Course Request Form.",NULL,"HERMAN M"
"1564","1","Fall 2019","MTH","32483","MTH 161","CALCULUS IA","4",NULL,"Elementary real functions: algebraic, trigonometric, exponential, their inverses, graphs, derivatives and integrals; limits, l'Hopital's rules, Mean value theorem, maxima and minima, curve plotting. The fundamental theorem of calculus, with geometric and physical applications, substitution rule for integration. This course uses the Tuesday/Thursday 08:00-09:30am Common Exam time. Students can drop from MTH 161 to MTH 141 up to one week following the first exam in MTH 161. Interested students should speak with their professor for details. This course cannot be taken for credit after completing any of MTH 141, 142, 143, or 162. Students who want to repeat a course for a grade need to secure the approval of the Dean by completing an online Repeat Course Request Form.",NULL,"ALEVY I"
"1565","1","Fall 2019","MTH","32675","MTH 162","CALCULUS IIA","4",NULL,"Techniques of integration, improper integrals, applications to geometry and physics. Infinite series, Taylor series in one variable. Plane curves, parametric equations, polar coordinates, arc length. NOTE: Either MTH 164 or 165 can be taken after MTH 162 or 143. This course uses the Tuesday/Thursday 08:00-09:30am Common Exam time. Students can drop from MTH 162 to MTH 142 up to one week following the first exam in MTH 162. Interested students should speak with their professor for details. This course cannot be taken for credit after completing MTH 143. Students who want to repeat a course for a grade need to secure the approval of the Dean by completing an online Repeat Course Request Form.","MTH 161 or equivalent","RAVENEL D"
"1566","1","Fall 2019","MTH","32681","MTH 162","CALCULUS IIA","4",NULL,"Techniques of integration, improper integrals, applications to geometry and physics. Infinite series, Taylor series in one variable. Plane curves, parametric equations, polar coordinates, arc length. NOTE: Either MTH 164 or 165 can be taken after MTH 162 or 143. This course uses the Tuesday/Thursday 08:00-09:30am Common Exam time. Students can drop from MTH 162 to MTH 142 up to one week following the first exam in MTH 162. Interested students should speak with their professor for details. This course cannot be taken for credit after completing MTH 143. Students who want to repeat a course for a grade need to secure the approval of the Dean by completing an online Repeat Course Request Form.","MTH 161 or equivalent","REN R"
"1567","1","Fall 2019","MTH","32694","MTH 162","CALCULUS IIA","4",NULL,"Techniques of integration, improper integrals, applications to geometry and physics. Infinite series, Taylor series in one variable. Plane curves, parametric equations, polar coordinates, arc length. NOTE: Either MTH 164 or 165 can be taken after MTH 162 or 143. This course uses the Tuesday/Thursday 08:00-09:30am Common Exam time. Students can drop from MTH 162 to MTH 142 up to one week following the first exam in MTH 162. Interested students should speak with their professor for details. This course cannot be taken for credit after completing MTH 143. Students who want to repeat a course for a grade need to secure the approval of the Dean by completing an online Repeat Course Request Form.","MTH 161 or equivalent","LUBKIN S"
"1568","1","Fall 2019","MTH","32705","MTH 162","CALCULUS IIA","4",NULL,"Techniques of integration, improper integrals, applications to geometry and physics. Infinite series, Taylor series in one variable. Plane curves, parametric equations, polar coordinates, arc length. NOTE: Either MTH 164 or 165 can be taken after MTH 162 or 143. This course uses the Tuesday/Thursday 08:00-09:30am Common Exam time. Students can drop from MTH 162 to MTH 142 up to one week following the first exam in MTH 162. Interested students should speak with their professor for details. This course cannot be taken for credit after completing MTH 143. Students who want to repeat a course for a grade need to secure the approval of the Dean by completing an online Repeat Course Request Form.","MTH 161 or equivalent",NULL
"1569","1","Fall 2019","MTH","32772","MTH 164","MULTIDIMENSIONAL CALCULUS","4",NULL,"Equations of lines and planes, quadric surfaces, space curves, partial derivatives, linear approximation, directional derivatives, extrema, Lagrange multipliers, double/triple integrals including cylindrical and spherical coordinates.  Line, surface, and volume integrals, divergence theorem, Stokes' theorem.  MTH 162 (or equivalent) is a strict prerequisite and must be completed before taking 164.  MTH 162 and 164 cannot be taken concurrently. This course uses the Tuesday/Thursday 08:00-09:30am Common Exam time.","MTH 143, 162, or 172.","SALUR S"
"1570","1","Fall 2019","MTH","32789","MTH 164","MULTIDIMENSIONAL CALCULUS","4",NULL,"Equations of lines and planes, quadric surfaces, space curves, partial derivatives, linear approximation, directional derivatives, extrema, Lagrange multipliers, double/triple integrals including cylindrical and spherical coordinates.  Line, surface, and volume integrals, divergence theorem, Stokes' theorem.  MTH 162 (or equivalent) is a strict prerequisite and must be completed before taking 164.  MTH 162 and 164 cannot be taken concurrently. This course uses the Tuesday/Thursday 08:00-09:30am Common Exam time.","MTH 143, 162, or 172.","SALUR S"
"1571","1","Fall 2019","MTH","32791","MTH 164","MULTIDIMENSIONAL CALCULUS","4",NULL,"Equations of lines and planes, quadric surfaces, space curves, partial derivatives, linear approximation, directional derivatives, extrema, Lagrange multipliers, double/triple integrals including cylindrical and spherical coordinates.  Line, surface, and volume integrals, divergence theorem, Stokes' theorem.  MTH 162 (or equivalent) is a strict prerequisite and must be completed before taking 164.  MTH 162 and 164 cannot be taken concurrently. This course uses the Tuesday/Thursday 08:00-09:30am Common Exam time.","MTH 143, 162, or 172.","GAGE M"
"1572","1","Fall 2019","MTH","32809","MTH 164","MULTIDIMENSIONAL CALCULUS","4",NULL,"Equations of lines and planes, quadric surfaces, space curves, partial derivatives, linear approximation, directional derivatives, extrema, Lagrange multipliers, double/triple integrals including cylindrical and spherical coordinates.  Line, surface, and volume integrals, divergence theorem, Stokes' theorem.  MTH 162 (or equivalent) is a strict prerequisite and must be completed before taking 164.  MTH 162 and 164 cannot be taken concurrently. This course uses the Tuesday/Thursday 08:00-09:30am Common Exam time.","MTH 143, 162, or 172.",NULL
"1573","1","Fall 2019","MTH","32858","MTH 165","LINEAR ALGEBRA WITH DIFFERENTIAL EQUATIONS","4",NULL,"Matrix algebra and inverses, Gaussian elimination, determinants, vector spaces, eigenvalue problems.  First order differential equations, linear second order differential equations with constant coefficients, undetermined coefficients, linear systems of differential equations.  Applications to physical, engineering, and life sciences. MTH 162 (or equivalent) is a strict prerequisite and must be completed before taking 165.  MTH 162 and 165 cannot be taken concurrently. This course uses the Tuesday/Thursday 08:00-09:30am Common Exam time.","MTH 143, 162, or MTH 172.  NOTE:  MTH 164 is not a prerequisite for MTH 165. Due to overlapping content, it is not recommended to take both MTH 163 and 165.","CHEN X"
"1574","1","Fall 2019","MTH","32860","MTH 165","LINEAR ALGEBRA WITH DIFFERENTIAL EQUATIONS","4",NULL,"Matrix algebra and inverses, Gaussian elimination, determinants, vector spaces, eigenvalue problems.  First order differential equations, linear second order differential equations with constant coefficients, undetermined coefficients, linear systems of differential equations.  Applications to physical, engineering, and life sciences. MTH 162 (or equivalent) is a strict prerequisite and must be completed before taking 165.  MTH 162 and 165 cannot be taken concurrently. This course uses the Tuesday/Thursday 08:00-09:30am Common Exam time.","MTH 143, 162, or MTH 172.  NOTE:  MTH 164 is not a prerequisite for MTH 165. Due to overlapping content, it is not recommended to take both MTH 163 and 165.","PAKIANATHAN J"
"1575","1","Fall 2019","MTH","32871","MTH 165","LINEAR ALGEBRA WITH DIFFERENTIAL EQUATIONS","4",NULL,"Matrix algebra and inverses, Gaussian elimination, determinants, vector spaces, eigenvalue problems.  First order differential equations, linear second order differential equations with constant coefficients, undetermined coefficients, linear systems of differential equations.  Applications to physical, engineering, and life sciences. MTH 162 (or equivalent) is a strict prerequisite and must be completed before taking 165.  MTH 162 and 165 cannot be taken concurrently. This course uses the Tuesday/Thursday 08:00-09:30am Common Exam time.","MTH 143, 162, or MTH 172.  NOTE:  MTH 164 is not a prerequisite for MTH 165. Due to overlapping content, it is not recommended to take both MTH 163 and 165.","PETKOV V"
"1576","1","Fall 2019","MTH","32885","MTH 165","LINEAR ALGEBRA WITH DIFFERENTIAL EQUATIONS","4",NULL,"Matrix algebra and inverses, Gaussian elimination, determinants, vector spaces, eigenvalue problems.  First order differential equations, linear second order differential equations with constant coefficients, undetermined coefficients, linear systems of differential equations.  Applications to physical, engineering, and life sciences. MTH 162 (or equivalent) is a strict prerequisite and must be completed before taking 165.  MTH 162 and 165 cannot be taken concurrently. This course uses the Tuesday/Thursday 08:00-09:30am Common Exam time.","MTH 143, 162, or MTH 172.  NOTE:  MTH 164 is not a prerequisite for MTH 165. Due to overlapping content, it is not recommended to take both MTH 163 and 165.","AMELOTTE S"
"1577","1","Fall 2019","MTH","32921","MTH 171","HONORS CALCULUS I","5",NULL,"Covers the material of MTH 161-165 in greater depth from the standpoint of both theory and applications.  Students completing this sequence successfully will have met the requirements of MTH 235 and can begin taking upper-level courses immediately. Credit:  5 hours for each course in the 171-174 sequence. This course uses the Tuesday/Thursday 08:00-09:30am Common Exam time.",NULL,"GONEK S"
"1578","1","Fall 2019","MTH","32939","MTH 171","HONORS CALCULUS I","5",NULL,"Covers the material of MTH 161-165 in greater depth from the standpoint of both theory and applications.  Students completing this sequence successfully will have met the requirements of MTH 235 and can begin taking upper-level courses immediately. Credit:  5 hours for each course in the 171-174 sequence. This course uses the Tuesday/Thursday 08:00-09:30am Common Exam time.",NULL,"COHEN F"
"1579","1","Fall 2019","MTH","32942","MTH 173","HONORS CALCULUS III","5",NULL,"Credit:  5 hours for each course in this sequence.  An honors sequence covering the material of MTH 161-165 in greater depth from the standpoint of both theory and applications.  Students completing this sequence successfully will have met the requirements of MTH 235 and can begin taking upper-level courses immediately.This course uses the Tuesday/Thursday 08:00-09:30am Common Exam time.","MTH 172 or permission of instructor.","IOSEVICH A"
"1580","1","Fall 2019","MTH","32950","MTH 190","TOPICS IN PROBLEM SOLVING","1",NULL,"General techniques and approaches to solving difficult nonstandard problems such as those on the Putnam examination.","None.","GEBA D"
"1581","1","Fall 2019","MTH","32968","MTH 200W","TRANSITION TO HIGHER MATH","4",NULL,"Techniques and methods of proof used in mathematics and computer science.  Logical reasoning, mathematical induction, relations, functions. Applications to group theory or real analysis.A significant focus of this course is developing proof writing skills, which are central to the transition to higher mathematics.  This course partially satisfies the upper-level writing requirement in mathematics.","MTH 162 or equivalent.","HAESSIG C"
"1582","1","Fall 2019","MTH","32973","MTH 200W","TRANSITION TO HIGHER MATH","4",NULL,"Techniques and methods of proof used in mathematics and computer science.  Logical reasoning, mathematical induction, relations, functions. Applications to group theory or real analysis.A significant focus of this course is developing proof writing skills, which are central to the transition to higher mathematics.  This course partially satisfies the upper-level writing requirement in mathematics.","MTH 162 or equivalent.","TUCKER A"
"1583","1","Fall 2019","MTH","32984","MTH 201","INTRODUCTION TO PROBABILITY","4",NULL,"Probability spaces; combinatorial problems; random variables and expectations; discrete and continuous distributions; generating functions; independence and dependence; binomial, normal, and Poisson laws; laws of large numbers.  MTH 162 (or equivalent) is a strict prerequisite and must be completed before taking 201.  MTH 162 and 201 cannot be taken concurrently.This course uses the Tuesday/Thursday 08:00-09:30am Common Exam time.","MTH 162 or equivalent, MTH 164 recommended.  Same as STT 201.","TUCKER T"
"1584","1","Fall 2019","MTH","32996","MTH 201","INTRODUCTION TO PROBABILITY","4",NULL,"Probability spaces; combinatorial problems; random variables and expectations; discrete and continuous distributions; generating functions; independence and dependence; binomial, normal, and Poisson laws; laws of large numbers.  MTH 162 (or equivalent) is a strict prerequisite and must be completed before taking 201.  MTH 162 and 201 cannot be taken concurrently.This course uses the Tuesday/Thursday 08:00-09:30am Common Exam time.","MTH 162 or equivalent, MTH 164 recommended.  Same as STT 201.",NULL
"1585","1","Fall 2019","MTH","90817","MTH 203","INTRODUCTION TO MATH STATISTICS","4",NULL,"Discrete and continuous probability distributions and their properties.  Principle of statistical estimation and inference.  Point and interval estimation.  Maximum likelihood method for estimation and inference.  Tests of hypotheses and confidence intervals, contingency tables, and related topics.","MTH 201","BAUTISTA J"
"1586","1","Fall 2019","MTH","33023","MTH 208","OPERATIONS RESEARCH I","4",NULL,"Linear and nonlinear programming, simplex method, duality theory, sensitivity analysis, shipping and assignment problems, Karmakar's algorithm, genetic algorithms, game theory, genetic algorithms, flow problems.","MTH 162 and 165, or 173Q","HERMAN M"
"1587","1","Fall 2019","MTH","33046","MTH 210","INTRODUCTION TO FINANCIAL MATHEMATICS","4",NULL,"Mathematical concepts and techniques underlying finance theory; arbitrage pricing theory and option pricing.This course uses the Tuesday/Thursday 08:00-09:30am Common Exam time.","FIN 205 and (MTH 143 or 162) and (one of STT 211, 212, 213, ECO 230, or MTH 201).","ALEVY I"
"1588","1","Fall 2019","MTH","87426","MTH 210H","INTRO TO FINANCIAL MATH","4",NULL,"Honors version of MTH 210.","MTH 201.","MUELLER C"
"1589","1","Fall 2019","MTH","87443","MTH 215","FRACTALS & CHAOTIC DYNAMICS","4",NULL,"Fractal geometry with applications to chaos theory and related computer software.","MTH 171 or 162 (MTH 200W recommended if you have not taken 171).","GAGE M"
"1590","1","Fall 2019","MTH","33060","MTH 230","NUMBER THEORY WITH APPLICATIONS","4",NULL,"Divisibility, primes, congruences, quadratic residues and quadratic reciprocity, primitive roots, and selected topics, with applications to cryptography and computer science.","MTH 172 or MTH 200W or MTH 235.","PETKOV V"
"1591","1","Fall 2019","MTH","33071","MTH 235","LINEAR ALGEBRA","4",NULL,"Finite-dimensional vector spaces over R and C axiomatically and with coordinate calculations.  Forms, linear transformations, matrices, eigenspaces, inner products.This course uses the Tuesday/Thursday 08:00-09:30am Common Exam time.","MTH 165.  MTH 200W recommended.","REN R"
"1592","1","Fall 2019","MTH","33085","MTH 235","LINEAR ALGEBRA","4",NULL,"Finite-dimensional vector spaces over R and C axiomatically and with coordinate calculations.  Forms, linear transformations, matrices, eigenspaces, inner products.This course uses the Tuesday/Thursday 08:00-09:30am Common Exam time.","MTH 165.  MTH 200W recommended.","AMELOTTE S"
"1593","1","Fall 2019","MTH","33092","MTH 237","INTRODUCTION TO ALGEBRA II","4",NULL,"Continuation of MTH 236 covering field theory and Galois theory including proofs of the impossibility of trisecting angles, doubling the cube, squarng the circle, and solving 5th-degree polynomials"".","MTH 236 or 236H.","JOCHNOWITZ N"
"1594","1","Fall 2019","MTH","33106","MTH 238","COMBINATORIAL MATH.","4",NULL,"Permutations and combinations; enumeration through recursions and generating functions; Polya's theory of counting; finite geometrics and block designs; counting in graphs.","MTH 200 or 235 or 171.","LORMAN V"
"1595","1","Fall 2019","MTH","87451","MTH 246","LOGIC & SET THEORY","4",NULL,"Either mathematical logic (propositional calculus; the decision problem; consistency and completeness) or set theory (sets, relations, and mappings; cardinals and ordinals; axiom of choice and equivalents), depending on the year.","MTH 200 or 235 or 171.","RIVERA-LETELI"
"1596","1","Fall 2019","MTH","33119","MTH 255","DIFFERENTIAL GEOMETRY","4",NULL,"Torsion, curvature; curves and surfaces in 3-space.","MTH 164 and 235, or MTH 174.","YILDIRIM U"
"1597","1","Fall 2019","MTH","33122","MTH 265","FUNCTIONS OF A REAL VARIABLE I","4",NULL,"Real number system, continuity and uniform continuity, mean value theorems, bounded variation, Riemann-Stieltjes integral, sequences of functions.","MTH 164 and MTH 235, or MTH 164 and MTH 200, or MTH 174","XI Y"
"1598","1","Fall 2019","MTH","33135","MTH 265","FUNCTIONS OF A REAL VARIABLE I","4",NULL,"Real number system, continuity and uniform continuity, mean value theorems, bounded variation, Riemann-Stieltjes integral, sequences of functions.","MTH 164 and MTH 235, or MTH 164 and MTH 200, or MTH 174","MKRTCHYAN S"
"1599","1","Fall 2019","MTH","33141","MTH 265H","FUNCTIONS OF A REAL VARIABLE I (HONORS)","4",NULL,"Honors version of MTH 265.","MTH164 and MTH235, or MTH164 and MTH200, or MTH174","GEBA D"
